stok_mutasi_id,produk_id,umkm_id,tipe_mutasi,jumlah_perubahan,stok_sebelum,stok_sesudah,referensi_tipe,referensi_id,catatan,created_by_akun_id,created_at
STK019709,PRD011864,UMK002965,SALE,-4,4,0,PENJUALAN,PJL019709,Pengurangan stok karena penjualan Tas Rajut.,AKUN003215,2024-06-16 07:03:33
STK019710,PRD007930,UMK001987,RESTOCK,64,27,91,PEMBELIAN_STOK,RST-00019710,Restock produk Scarf Motif dari produksi/pembelian baru.,AKUN002237,2024-05-29 06:16:11
STK019711,PRD000531,UMK000143,ADJUSTMENT,-40,156,116,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Bundling Produk Rumah Tangga.,AKUN000393,2026-03-25 18:58:42
STK019712,PRD009622,UMK002406,SALE,-1,151,150,PENJUALAN,PJL019712,Pengurangan stok karena penjualan Face Mist Mawar.,AKUN002656,2026-03-11 06:34:17
STK019713,PRD003089,UMK000797,SALE,-4,92,88,PENJUALAN,PJL019713,Pengurangan stok karena penjualan Paket Catering Event.,AKUN001047,2024-02-01 11:30:28
STK019714,PRD013768,UMK003447,RESTOCK,150,4,154,PEMBELIAN_STOK,RST-00019714,Restock produk Desain Label Produk dari produksi/pembelian baru.,AKUN003697,2025-01-25 01:58:36
STK019715,PRD000513,UMK000139,SALE,-3,246,243,PENJUALAN,PJL019715,Pengurangan stok karena penjualan Susu Kambing Bubuk.,AKUN000389,2026-04-16 01:07:05
STK019716,PRD002420,UMK000630,SALE,-4,126,122,PENJUALAN,PJL019716,Pengurangan stok karena penjualan Krim Tangan Natural.,AKUN000880,2025-01-17 22:52:35
STK019717,PRD019238,UMK004821,SALE,-1,125,124,PENJUALAN,PJL019717,Pengurangan stok karena penjualan Body Scrub.,AKUN005071,2024-03-14 09:32:26
STK019718,PRD013989,UMK003500,SALE,-4,54,50,PENJUALAN,PJL019718,Pengurangan stok karena penjualan Krim Tangan Natural.,AKUN003750,2026-04-27 23:52:17
STK019719,PRD002651,UMK000688,SALE,-4,121,117,PENJUALAN,PJL019719,Pengurangan stok karena penjualan Pempek Frozen.,AKUN000938,2024-09-11 09:23:32
STK019720,PRD004562,UMK001164,ADJUSTMENT,39,54,93,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Kursus Privat.,AKUN001414,2025-06-03 04:58:39
STK019721,PRD010789,UMK002696,RESTOCK,15,107,122,PEMBELIAN_STOK,RST-00019721,Restock produk Kerajinan Kayu dari produksi/pembelian baru.,AKUN002946,2026-05-14 01:06:02
STK019722,PRD016474,UMK004127,ADJUSTMENT,-37,74,37,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Sari Lemon.,AKUN004377,2026-01-10 19:00:20
STK019723,PRD016333,UMK004091,SALE,-4,111,107,PENJUALAN,PJL019723,Pengurangan stok karena penjualan Krupuk Ikan.,AKUN004341,2024-07-04 21:35:56
STK019724,PRD011070,UMK002771,ADJUSTMENT,-13,321,308,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Paket Hampers.,AKUN003021,2025-12-15 03:42:48
STK019725,PRD013583,UMK003401,RESTOCK,133,69,202,PEMBELIAN_STOK,RST-00019725,Restock produk Pouch Batik dari produksi/pembelian baru.,AKUN003651,2024-12-08 02:33:37
STK019726,PRD003629,UMK000938,SALE,-3,364,361,PENJUALAN,PJL019726,Pengurangan stok karena penjualan Produk Konsinyasi Lokal.,AKUN001188,2025-04-03 17:09:38
STK019727,PRD015167,UMK003799,SALE,-1,37,36,PENJUALAN,PJL019727,Pengurangan stok karena penjualan Jasa Admin Marketplace.,AKUN004049,2025-08-24 08:19:08
STK019728,PRD002756,UMK000715,SALE,-4,4,0,PENJUALAN,PJL019728,Pengurangan stok karena penjualan Servis AC Rumahan.,AKUN000965,2024-05-29 03:10:16
STK019729,PRD003720,UMK000960,SALE,-3,126,123,PENJUALAN,PJL019729,Pengurangan stok karena penjualan Aromaterapi.,AKUN001210,2024-08-04 16:38:28
STK019730,PRD016627,UMK004167,ADJUSTMENT,1,220,221,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Perlengkapan Rumah.,AKUN004417,2026-06-01 04:23:12
STK019731,PRD006359,UMK001600,SALE,-2,115,113,PENJUALAN,PJL019731,Pengurangan stok karena penjualan Keripik Pisang.,AKUN001850,2026-02-22 18:25:11
STK019732,PRD018748,UMK004705,SALE,-2,211,209,PENJUALAN,PJL019732,Pengurangan stok karena penjualan Peralatan Dapur.,AKUN004955,2024-12-03 21:48:29
STK019733,PRD014645,UMK003668,ADJUSTMENT,-9,9,0,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Gantungan Kunci.,AKUN003918,2024-04-22 22:31:01
STK019734,PRD000945,UMK000254,SALE,-1,57,56,PENJUALAN,PJL019734,Pengurangan stok karena penjualan Mukena Travel.,AKUN000504,2025-12-24 18:01:57
STK019735,PRD014073,UMK003521,ADJUSTMENT,-6,73,67,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Bumbu Pecel.,AKUN003771,2025-06-07 13:30:35
STK019736,PRD006176,UMK001554,SALE,-1,190,189,PENJUALAN,PJL019736,Pengurangan stok karena penjualan Produk Reseller.,AKUN001804,2024-09-12 05:24:59
STK019737,PRD013659,UMK003418,SALE,-21,246,225,PENJUALAN,PJL019737,Pengurangan stok karena penjualan Lumpia Frozen.,AKUN003668,2024-04-30 09:37:04
STK019738,PRD015170,UMK003800,SALE,-5,52,47,PENJUALAN,PJL019738,Pengurangan stok karena penjualan Pempek Frozen.,AKUN004050,2025-07-22 15:51:47
STK019739,PRD006979,UMK001759,SALE,-2,25,23,PENJUALAN,PJL019739,Pengurangan stok karena penjualan Lilin Aromaterapi.,AKUN002009,2026-05-18 15:28:35
STK019740,PRD010225,UMK002553,SALE,-2,295,293,PENJUALAN,PJL019740,Pengurangan stok karena penjualan Paket Alat Kebersihan.,AKUN002803,2024-12-03 01:08:48
STK019741,PRD004835,UMK001231,SALE,-5,119,114,PENJUALAN,PJL019741,Pengurangan stok karena penjualan Lumpia Frozen.,AKUN001481,2024-07-21 16:22:52
STK019742,PRD004593,UMK001173,SALE,-2,59,57,PENJUALAN,PJL019742,Pengurangan stok karena penjualan Jasa Desain Logo.,AKUN001423,2024-02-25 20:11:04
STK019743,PRD005950,UMK001497,SALE,-3,97,94,PENJUALAN,PJL019743,Pengurangan stok karena penjualan Masker Wajah.,AKUN001747,2024-08-18 13:09:21
STK019744,PRD015850,UMK003974,RESTOCK,99,48,147,PEMBELIAN_STOK,RST-00019744,Restock produk Sepatu Kulit dari produksi/pembelian baru.,AKUN004224,2024-04-12 14:50:19
STK019745,PRD001710,UMK000446,RESTOCK,94,82,176,PEMBELIAN_STOK,RST-00019745,Restock produk Blouse Batik dari produksi/pembelian baru.,AKUN000696,2024-04-11 00:31:20
STK019746,PRD009422,UMK002358,SALE,-2,199,197,PENJUALAN,PJL019746,Pengurangan stok karena penjualan Frozen Food.,AKUN002608,2024-03-27 17:04:16
STK019747,PRD007290,UMK001836,SALE,-4,85,81,PENJUALAN,PJL019747,Pengurangan stok karena penjualan Desain Feed.,AKUN002086,2024-09-08 16:26:30
STK019748,PRD011336,UMK002836,SALE,-6,130,124,PENJUALAN,PJL019748,Pengurangan stok karena penjualan Peyek Kacang.,AKUN003086,2024-11-27 18:39:56
STK019749,PRD011393,UMK002850,SALE,-1,202,201,PENJUALAN,PJL019749,Pengurangan stok karena penjualan Paket Alat Kebersihan.,AKUN003100,2025-09-13 18:13:29
STK019750,PRD015352,UMK003851,SALE,-5,9,4,PENJUALAN,PJL019750,Pengurangan stok karena penjualan Anyaman Bambu.,AKUN004101,2025-09-08 00:43:29
STK019751,PRD006067,UMK001529,ADJUSTMENT,13,60,73,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Lilin Aromaterapi.,AKUN001779,2025-11-05 02:28:34
STK019752,PRD009724,UMK002429,CANCEL_SALE,1,386,387,PENJUALAN,PJL019752,Stok kembali karena pembatalan penjualan Aksesori HP.,AKUN002679,2026-05-07 22:11:02
STK019753,PRD014230,UMK003567,RESTOCK,106,129,235,PEMBELIAN_STOK,RST-00019753,Restock produk Kopi Robusta dari produksi/pembelian baru.,AKUN003817,2025-08-20 18:27:33
STK019754,PRD004037,UMK001035,SALE,-1,202,201,PENJUALAN,PJL019754,Pengurangan stok karena penjualan Rengginang Gurih.,AKUN001285,2025-09-03 13:50:30
STK019755,PRD001149,UMK000308,SALE,-6,127,121,PENJUALAN,PJL019755,Pengurangan stok karena penjualan Roti Pisang.,AKUN000558,2024-12-04 18:48:44
STK019756,PRD008735,UMK002187,SALE,-1,70,69,PENJUALAN,PJL019756,Pengurangan stok karena penjualan Sambal Bawang.,AKUN002437,2026-03-04 19:47:18
STK019757,PRD018089,UMK004536,SALE,-1,45,44,PENJUALAN,PJL019757,Pengurangan stok karena penjualan Kopi Robusta.,AKUN004786,2025-05-29 03:24:39
STK019758,PRD015694,UMK003934,ADJUSTMENT,-3,98,95,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Template Invoice Digital.,AKUN004184,2025-11-09 06:59:14
STK019759,PRD003340,UMK000862,SALE,-2,106,104,PENJUALAN,PJL019759,Pengurangan stok karena penjualan Template Invoice Digital.,AKUN001112,2024-04-03 23:12:28
STK019760,PRD012280,UMK003071,SALE,-2,17,15,PENJUALAN,PJL019760,Pengurangan stok karena penjualan Paket Catering Event.,AKUN003321,2026-03-09 10:55:22
STK019761,PRD005966,UMK001502,SALE,-7,140,133,PENJUALAN,PJL019761,Pengurangan stok karena penjualan Peyek Kacang.,AKUN001752,2026-05-27 08:31:30
STK019762,PRD011694,UMK002922,ADJUSTMENT,-28,156,128,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Rengginang Gurih.,AKUN003172,2024-04-16 14:50:59
STK019763,PRD015280,UMK003831,CANCEL_SALE,4,34,38,PENJUALAN,PJL019763,Stok kembali karena pembatalan penjualan Lulur Tradisional.,AKUN004081,2026-02-04 20:32:06
STK019764,PRD005949,UMK001497,RESTOCK,132,106,238,PEMBELIAN_STOK,RST-00019764,Restock produk Lulur Tradisional dari produksi/pembelian baru.,AKUN001747,2024-12-16 15:13:34
STK019765,PRD015686,UMK003933,SALE,-1,31,30,PENJUALAN,PJL019765,Pengurangan stok karena penjualan Souvenir Pernikahan.,AKUN004183,2024-04-16 06:03:51
STK019766,PRD008288,UMK002075,SALE,-3,116,113,PENJUALAN,PJL019766,Pengurangan stok karena penjualan Gula Aren.,AKUN002325,2024-06-12 13:03:21
STK019767,PRD011892,UMK002973,SALE,-2,111,109,PENJUALAN,PJL019767,Pengurangan stok karena penjualan Kemeja Batik.,AKUN003223,2025-06-06 17:30:44
STK019768,PRD016677,UMK004183,SALE,-1,221,220,PENJUALAN,PJL019768,Pengurangan stok karena penjualan Balm Aromaterapi.,AKUN004433,2026-01-16 20:47:12
STK019769,PRD008302,UMK002078,SALE,-2,20,18,PENJUALAN,PJL019769,Pengurangan stok karena penjualan Lilin Aromaterapi.,AKUN002328,2026-04-16 12:31:38
STK019770,PRD009031,UMK002262,RESTOCK,33,179,212,PEMBELIAN_STOK,RST-00019770,Restock produk Sirup Jahe dari produksi/pembelian baru.,AKUN002512,2025-04-22 05:35:54
STK019771,PRD003747,UMK000966,RESTOCK,43,0,43,PEMBELIAN_STOK,RST-00019771,Restock produk Jasa Desain Logo dari produksi/pembelian baru.,AKUN001216,2026-01-15 16:13:06
STK019772,PRD005786,UMK001460,RESTOCK,119,180,299,PEMBELIAN_STOK,RST-00019772,Restock produk Perlengkapan Rumah dari produksi/pembelian baru.,AKUN001710,2024-12-26 12:28:56
STK019773,PRD014263,UMK003576,SALE,-2,128,126,PENJUALAN,PJL019773,Pengurangan stok karena penjualan Abon Sapi.,AKUN003826,2024-07-29 09:11:27
STK019774,PRD000585,UMK000157,SALE,-2,100,98,PENJUALAN,PJL019774,Pengurangan stok karena penjualan Serum Herbal.,AKUN000407,2024-07-24 09:37:31
STK019775,PRD006279,UMK001581,RESTOCK,67,154,221,PEMBELIAN_STOK,RST-00019775,Restock produk Batik Tulis dari produksi/pembelian baru.,AKUN001831,2025-07-24 16:04:24
STK019776,PRD010233,UMK002555,SALE,-3,168,165,PENJUALAN,PJL019776,Pengurangan stok karena penjualan Wedang Uwuh.,AKUN002805,2025-05-17 09:28:17
STK019777,PRD014445,UMK003623,SALE,-4,192,188,PENJUALAN,PJL019777,Pengurangan stok karena penjualan Jahe Merah Instan.,AKUN003873,2025-05-20 18:06:41
STK019778,PRD004795,UMK001222,SALE,-10,147,137,PENJUALAN,PJL019778,Pengurangan stok karena penjualan Bumbu Pecel.,AKUN001472,2026-01-06 14:48:46
STK019779,PRD017339,UMK004347,RESTOCK,88,159,247,PEMBELIAN_STOK,RST-00019779,Restock produk Jamur Tiram dari produksi/pembelian baru.,AKUN004597,2024-02-16 04:14:50
STK019780,PRD011379,UMK002846,SALE,-9,89,80,PENJUALAN,PJL019780,Pengurangan stok karena penjualan Nasi Box.,AKUN003096,2024-08-29 22:40:18
STK019781,PRD017974,UMK004505,RESTOCK,177,186,363,PEMBELIAN_STOK,RST-00019781,Restock produk Madu Hutan dari produksi/pembelian baru.,AKUN004755,2026-02-02 10:53:48
STK019782,PRD009630,UMK002408,SALE,-3,55,52,PENJUALAN,PJL019782,Pengurangan stok karena penjualan Video Promosi.,AKUN002658,2026-01-18 22:39:57
STK019783,PRD014142,UMK003543,SALE,-4,23,19,PENJUALAN,PJL019783,Pengurangan stok karena penjualan Kemeja Linen.,AKUN003793,2026-05-06 18:13:41
STK019784,PRD006842,UMK001727,SALE,-2,90,88,PENJUALAN,PJL019784,Pengurangan stok karena penjualan Landing Page UMKM.,AKUN001977,2025-02-05 02:17:25
STK019785,PRD006336,UMK001595,RESTOCK,171,83,254,PEMBELIAN_STOK,RST-00019785,Restock produk Batik Tulis dari produksi/pembelian baru.,AKUN001845,2025-10-04 09:49:52
STK019786,PRD003496,UMK000901,RESTOCK,124,83,207,PEMBELIAN_STOK,RST-00019786,Restock produk Susu Kambing Bubuk dari produksi/pembelian baru.,AKUN001151,2024-05-05 12:56:30
STK019787,PRD014142,UMK003543,SALE,-2,33,31,PENJUALAN,PJL019787,Pengurangan stok karena penjualan Kemeja Linen.,AKUN003793,2026-02-19 12:47:27
STK019788,PRD005278,UMK001342,RESTOCK,86,22,108,PEMBELIAN_STOK,RST-00019788,Restock produk Minyak Kelapa dari produksi/pembelian baru.,AKUN001592,2026-05-20 21:29:18
STK019789,PRD002133,UMK000556,SALE,-2,43,41,PENJUALAN,PJL019789,Pengurangan stok karena penjualan Sepatu Kulit.,AKUN000806,2025-02-12 19:06:39
STK019790,PRD010420,UMK002603,SALE,-2,109,107,PENJUALAN,PJL019790,Pengurangan stok karena penjualan Frozen Food.,AKUN002853,2025-02-03 02:36:10
STK019791,PRD010755,UMK002688,SALE,-14,164,150,PENJUALAN,PJL019791,Pengurangan stok karena penjualan Keripik Singkong.,AKUN002938,2025-11-01 16:16:17
STK019792,PRD017990,UMK004509,RESTOCK,70,9,79,PEMBELIAN_STOK,RST-00019792,Restock produk Totebag Kanvas dari produksi/pembelian baru.,AKUN004759,2024-07-12 01:06:05
STK019793,PRD006093,UMK001534,ADJUSTMENT,-26,28,2,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Pastel Frozen.,AKUN001784,2025-03-27 22:11:43
STK019794,PRD003907,UMK001003,RESTOCK,22,161,183,PEMBELIAN_STOK,RST-00019794,Restock produk Madu Hutan dari produksi/pembelian baru.,AKUN001253,2025-06-16 21:04:23
STK019795,PRD000671,UMK000181,SALE,-2,25,23,PENJUALAN,PJL019795,Pengurangan stok karena penjualan Produk Rajut.,AKUN000431,2025-02-05 03:06:23
STK019796,PRD001561,UMK000409,SALE,-7,81,74,PENJUALAN,PJL019796,Pengurangan stok karena penjualan Keripik Pisang.,AKUN000659,2025-12-16 10:21:51
STK019797,PRD000959,UMK000257,ADJUSTMENT,34,34,68,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Konsultasi UMKM.,AKUN000507,2025-06-24 17:03:11
STK019798,PRD014928,UMK003740,RESTOCK,176,0,176,PEMBELIAN_STOK,RST-00019798,Restock produk Jasa Desain Logo dari produksi/pembelian baru.,AKUN003990,2025-01-14 19:06:00
STK019799,PRD018568,UMK004662,SALE,-6,121,115,PENJUALAN,PJL019799,Pengurangan stok karena penjualan Sirup Jahe.,AKUN004912,2026-02-24 04:20:45
STK019800,PRD004690,UMK001196,SALE,-9,224,215,PENJUALAN,PJL019800,Pengurangan stok karena penjualan Abon Sapi.,AKUN001446,2024-04-21 08:41:06
STK019801,PRD003568,UMK000921,SALE,-2,2,0,PENJUALAN,PJL019801,Pengurangan stok karena penjualan Desain Marketplace.,AKUN001171,2026-04-09 10:53:32
STK019802,PRD008781,UMK002198,SALE,-4,91,87,PENJUALAN,PJL019802,Pengurangan stok karena penjualan Perlengkapan Warung.,AKUN002448,2024-05-11 00:34:22
STK019803,PRD005643,UMK001427,RESTOCK,30,1,31,PEMBELIAN_STOK,RST-00019803,Restock produk Landing Page UMKM dari produksi/pembelian baru.,AKUN001677,2024-09-19 21:53:58
STK019804,PRD017410,UMK004365,RESTOCK,114,48,162,PEMBELIAN_STOK,RST-00019804,Restock produk Sayur Hidroponik dari produksi/pembelian baru.,AKUN004615,2024-12-09 07:05:13
STK019805,PRD008003,UMK002004,SALE,-2,18,16,PENJUALAN,PJL019805,Pengurangan stok karena penjualan Servis Elektronik.,AKUN002254,2025-08-02 09:37:50
STK019806,PRD011250,UMK002813,RESTOCK,134,166,300,PEMBELIAN_STOK,RST-00019806,Restock produk Lumpia Frozen dari produksi/pembelian baru.,AKUN003063,2024-08-09 03:53:34
STK019807,PRD006962,UMK001754,SALE,-1,81,80,PENJUALAN,PJL019807,Pengurangan stok karena penjualan Sambal Bawang.,AKUN002004,2025-02-26 01:59:57
STK019808,PRD018010,UMK004514,SALE,-3,126,123,PENJUALAN,PJL019808,Pengurangan stok karena penjualan Frozen Food.,AKUN004764,2024-12-05 19:44:42
STK019809,PRD003713,UMK000959,SALE,-6,33,27,PENJUALAN,PJL019809,Pengurangan stok karena penjualan Rengginang Gurih.,AKUN001209,2025-09-30 15:25:18
STK019810,PRD002448,UMK000638,SALE,-2,114,112,PENJUALAN,PJL019810,Pengurangan stok karena penjualan Kopi Susu Botol.,AKUN000888,2024-06-13 12:48:35
STK019811,PRD008054,UMK002016,SALE,-7,236,229,PENJUALAN,PJL019811,Pengurangan stok karena penjualan Madu Hutan.,AKUN002266,2025-07-29 11:00:56
STK019812,PRD005000,UMK001274,ADJUSTMENT,25,109,134,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Vas Anyaman.,AKUN001524,2025-05-20 04:57:03
STK019813,PRD002091,UMK000546,RESTOCK,150,64,214,PEMBELIAN_STOK,RST-00019813,Restock produk Template Konten dari produksi/pembelian baru.,AKUN000796,2025-12-20 05:20:06
STK019814,PRD006277,UMK001581,ADJUSTMENT,29,108,137,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Sepatu Kulit.,AKUN001831,2024-12-20 21:39:29
STK019815,PRD011855,UMK002963,SALE,-8,121,113,PENJUALAN,PJL019815,Pengurangan stok karena penjualan Kopi Susu Botol.,AKUN003213,2025-07-22 01:18:34
STK019816,PRD014354,UMK003598,ADJUSTMENT,14,110,124,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Blouse Batik.,AKUN003848,2025-01-05 18:34:15
STK019817,PRD016699,UMK004188,SALE,-1,103,102,PENJUALAN,PJL019817,Pengurangan stok karena penjualan Souvenir Pernikahan.,AKUN004438,2024-06-02 15:01:41
STK019818,PRD008706,UMK002179,RESTOCK,61,302,363,PEMBELIAN_STOK,RST-00019818,Restock produk Minuman Kemasan dari produksi/pembelian baru.,AKUN002429,2024-06-23 03:43:42
STK019819,PRD005992,UMK001507,SALE,-1,78,77,PENJUALAN,PJL019819,Pengurangan stok karena penjualan Tas Rajut.,AKUN001757,2026-05-14 14:04:06
STK019820,PRD019788,UMK004963,ADJUSTMENT,-23,56,33,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Hijab Motif.,AKUN005213,2026-03-08 07:30:09
STK019821,PRD006393,UMK001608,SALE,-1,97,96,PENJUALAN,PJL019821,Pengurangan stok karena penjualan Pempek Frozen.,AKUN001858,2024-09-26 17:36:19
STK019822,PRD019599,UMK004917,SALE,-3,69,66,PENJUALAN,PJL019822,Pengurangan stok karena penjualan Hijab Motif.,AKUN005167,2026-02-01 01:57:43
STK019823,PRD010253,UMK002560,SALE,-2,81,79,PENJUALAN,PJL019823,Pengurangan stok karena penjualan Totebag Kanvas.,AKUN002810,2024-08-28 15:17:17
STK019824,PRD014057,UMK003517,RESTOCK,128,56,184,PEMBELIAN_STOK,RST-00019824,Restock produk Paket Dokumentasi Produk dari produksi/pembelian baru.,AKUN003767,2025-03-21 18:08:34
STK019825,PRD000881,UMK000236,SALE,-6,82,76,PENJUALAN,PJL019825,Pengurangan stok karena penjualan Krupuk Ikan.,AKUN000486,2025-10-10 08:01:19
STK019826,PRD001815,UMK000474,RESTOCK,105,4,109,PEMBELIAN_STOK,RST-00019826,Restock produk Desain Marketplace dari produksi/pembelian baru.,AKUN000724,2024-03-20 13:36:50
STK019827,PRD014516,UMK003639,SALE,-3,215,212,PENJUALAN,PJL019827,Pengurangan stok karena penjualan Bumbu Pecel.,AKUN003889,2025-02-22 03:49:37
STK019828,PRD005134,UMK001307,SALE,-2,140,138,PENJUALAN,PJL019828,Pengurangan stok karena penjualan Dress Casual.,AKUN001557,2024-08-25 19:40:25
STK019829,PRD012457,UMK003119,CANCEL_SALE,2,0,2,PENJUALAN,PJL019829,Stok kembali karena pembatalan penjualan Jasa Cleaning.,AKUN003369,2024-12-10 19:34:41
STK019830,PRD006418,UMK001617,SALE,-4,183,179,PENJUALAN,PJL019830,Pengurangan stok karena penjualan Kopi Susu Botol.,AKUN001867,2024-07-15 09:08:34
STK019831,PRD014490,UMK003634,ADJUSTMENT,-3,106,103,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Susu Kambing Bubuk.,AKUN003884,2024-05-09 05:48:16
STK019832,PRD001463,UMK000384,SALE,-3,137,134,PENJUALAN,PJL019832,Pengurangan stok karena penjualan Nasi Box.,AKUN000634,2025-04-26 22:50:13
STK019833,PRD009710,UMK002426,SALE,-2,64,62,PENJUALAN,PJL019833,Pengurangan stok karena penjualan Paket Reels Produk.,AKUN002676,2024-07-06 00:07:01
STK019834,PRD001296,UMK000344,ADJUSTMENT,-35,87,52,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Produk Rajut.,AKUN000594,2024-09-29 22:34:24
STK019835,PRD014266,UMK003576,RESTOCK,19,232,251,PEMBELIAN_STOK,RST-00019835,Restock produk Peyek Kacang dari produksi/pembelian baru.,AKUN003826,2025-08-20 06:05:37
STK019836,PRD017598,UMK004412,SALE,-3,106,103,PENJUALAN,PJL019836,Pengurangan stok karena penjualan Batik Tulis.,AKUN004662,2024-08-28 22:16:16
STK019837,PRD000199,UMK000055,SALE,-1,412,411,PENJUALAN,PJL019837,Pengurangan stok karena penjualan Paket Hampers.,AKUN000305,2024-03-09 21:56:29
STK019838,PRD014208,UMK003560,SALE,-3,45,42,PENJUALAN,PJL019838,Pengurangan stok karena penjualan Souvenir Pernikahan.,AKUN003810,2024-10-21 09:45:43
STK019839,PRD012773,UMK003196,SALE,-2,88,86,PENJUALAN,PJL019839,Pengurangan stok karena penjualan Jasa Kelola Instagram.,AKUN003446,2026-03-19 17:42:17
STK019840,PRD010618,UMK002655,ADJUSTMENT,27,28,55,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Hiasan Meja Resin.,AKUN002905,2025-03-02 08:32:17
STK019841,PRD015134,UMK003791,SALE,-6,120,114,PENJUALAN,PJL019841,Pengurangan stok karena penjualan Aneka Donat.,AKUN004041,2024-07-23 23:18:44
STK019842,PRD016733,UMK004195,RESTOCK,144,103,247,PEMBELIAN_STOK,RST-00019842,Restock produk Keripik Singkong dari produksi/pembelian baru.,AKUN004445,2024-11-28 10:18:15
STK019843,PRD009922,UMK002481,SALE,-5,42,37,PENJUALAN,PJL019843,Pengurangan stok karena penjualan Face Mist Mawar.,AKUN002731,2024-03-04 06:39:05
STK019844,PRD015248,UMK003821,RESTOCK,140,88,228,PEMBELIAN_STOK,RST-00019844,Restock produk Abon Sapi dari produksi/pembelian baru.,AKUN004071,2024-09-19 21:51:58
STK019845,PRD013534,UMK003389,RESTOCK,145,53,198,PEMBELIAN_STOK,RST-00019845,Restock produk Kursus Privat dari produksi/pembelian baru.,AKUN003639,2024-03-05 17:27:55
STK019846,PRD018827,UMK004726,SALE,-3,97,94,PENJUALAN,PJL019846,Pengurangan stok karena penjualan Produk Rajut.,AKUN004976,2024-10-02 11:46:32
STK019847,PRD014441,UMK003621,RESTOCK,26,393,419,PEMBELIAN_STOK,RST-00019847,Restock produk Produk Konsinyasi Lokal dari produksi/pembelian baru.,AKUN003871,2025-06-17 20:59:40
STK019848,PRD012372,UMK003097,SALE,-6,169,163,PENJUALAN,PJL019848,Pengurangan stok karena penjualan Gula Aren.,AKUN003347,2026-01-07 01:25:24
STK019849,PRD017810,UMK004464,ADJUSTMENT,-38,64,26,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Landing Page UMKM.,AKUN004714,2026-02-05 22:57:42
STK019850,PRD012348,UMK003091,SALE,-9,81,72,PENJUALAN,PJL019850,Pengurangan stok karena penjualan Body Scrub.,AKUN003341,2026-01-26 00:10:52
