penjualan_id,umkm_id,tanggal_transaksi,nomor_transaksi,total_omzet,total_laba,total_item,catatan,status_transaksi,created_by_akun_id,created_at,updated_at
PJL027378,UMK001277,2024-06-19,SALE-2024-00027378,358500,127800,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001527,2024-06-19 19:37:27,2024-06-19 19:37:27
PJL027379,UMK003617,2025-03-02,SALE-2025-00027379,387000,144400,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003867,2025-03-02 09:05:14,2025-03-02 09:05:14
PJL027380,UMK004299,2024-04-07,SALE-2024-00027380,1224000,396500,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004549,2024-04-08 08:26:24,2024-04-08 08:26:24
PJL027381,UMK000578,2024-07-24,SALE-2024-00027381,128500,43800,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000828,2024-07-24 19:21:37,2024-07-24 19:21:37
PJL027382,UMK000711,2024-10-17,SALE-2024-00027382,106500,43100,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000961,2024-10-18 02:38:05,2024-10-18 02:38:05
PJL027383,UMK000210,2026-01-19,SALE-2026-00027383,732500,373600,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN000460,2026-01-20 05:49:25,2026-01-20 05:49:25
PJL027384,UMK003552,2026-02-12,SALE-2026-00027384,268000,61500,1,Transaksi final dari rekap UMKM.,FINAL,AKUN003802,2026-02-13 03:31:52,2026-02-13 03:31:52
PJL027385,UMK001036,2024-12-25,SALE-2024-00027385,688000,271200,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001286,2024-12-26 00:47:27,2024-12-26 00:47:27
PJL027386,UMK004461,2026-01-14,SALE-2026-00027386,2100000,915000,30,Transaksi final dari rekap UMKM.,FINAL,AKUN004711,2026-01-15 04:52:09,2026-01-15 04:52:09
PJL027387,UMK000777,2026-03-18,SALE-2026-00027387,251500,89200,1,Transaksi final dari rekap UMKM.,FINAL,AKUN001027,2026-03-18 20:20:11,2026-03-18 20:20:11
PJL027388,UMK003297,2025-10-20,SALE-2025-00027388,1242000,434000,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003547,2025-10-20 16:37:43,2025-10-20 16:37:43
PJL027389,UMK000051,2026-05-17,SALE-2026-00027389,336000,149900,14,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN000301,2026-05-17 15:50:03,2026-05-17 15:50:03
PJL027390,UMK002925,2024-09-09,SALE-2024-00027390,474000,219300,6,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003175,2024-09-09 12:05:43,2024-09-09 12:05:43
PJL027391,UMK004193,2024-11-13,SALE-2024-00027391,138000,43200,6,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004443,2024-11-14 07:08:35,2024-11-14 07:08:35
PJL027392,UMK004808,2024-02-03,SALE-2024-00027392,902000,190700,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN005058,2024-02-04 07:47:31,2024-02-04 07:47:31
PJL027393,UMK004918,2026-02-08,SALE-2026-00027393,475500,140600,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN005168,2026-02-08 22:27:28,2026-02-08 22:27:28
PJL027394,UMK002897,2024-02-29,SALE-2024-00027394,1209000,424400,6,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN003147,2024-02-29 14:27:05,2024-02-29 14:27:05
PJL027395,UMK003618,2024-12-06,SALE-2024-00027395,510000,220500,6,Penjualan harian dari kanal offline dan/atau online.,CANCELLED,AKUN003868,2024-12-06 14:27:41,2024-12-06 16:39:41
PJL027396,UMK000511,2024-07-09,SALE-2024-00027396,91000,35100,7,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000761,2024-07-10 15:48:26,2024-07-10 15:48:26
PJL027397,UMK004520,2024-03-23,SALE-2024-00027397,885500,445100,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004770,2024-03-23 22:26:30,2024-03-23 22:26:30
PJL027398,UMK002549,2025-06-30,SALE-2025-00027398,1248000,510800,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002799,2025-07-01 02:55:41,2025-07-01 02:55:41
PJL027399,UMK002464,2024-04-23,SALE-2024-00027399,672000,251000,7,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002714,2024-04-23 11:54:47,2024-04-23 11:54:47
PJL027400,UMK000717,2026-02-04,SALE-2026-00027400,631000,268900,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000967,2026-02-05 02:37:42,2026-02-05 02:37:42
PJL027401,UMK004429,2024-05-27,SALE-2024-00027401,278000,68600,2,Transaksi final dari rekap UMKM.,FINAL,AKUN004679,2024-05-27 15:40:38,2024-05-27 15:40:38
PJL027402,UMK004102,2025-12-29,SALE-2025-00027402,297500,141300,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004352,2025-12-29 10:02:36,2025-12-29 10:02:36
PJL027403,UMK002784,2025-04-30,SALE-2025-00027403,70000,35700,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003034,2025-04-30 15:59:16,2025-04-30 15:59:16
PJL027404,UMK001303,2024-08-29,SALE-2024-00027404,496000,111200,4,Transaksi final dari rekap UMKM.,FINAL,AKUN001553,2024-08-29 08:47:03,2024-08-29 08:47:03
PJL027405,UMK001863,2024-07-06,SALE-2024-00027405,250000,57700,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002113,2024-07-06 19:15:23,2024-07-06 19:15:23
PJL027406,UMK001530,2025-04-27,SALE-2025-00027406,1301500,431100,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001780,2025-04-27 13:51:53,2025-04-27 13:51:53
PJL027407,UMK001865,2025-10-17,SALE-2025-00027407,477500,170700,5,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002115,2025-10-18 07:58:44,2025-10-18 07:58:44
PJL027408,UMK002317,2025-07-29,SALE-2025-00027408,924000,388400,4,Transaksi final dari rekap UMKM.,FINAL,AKUN002567,2025-07-30 02:10:38,2025-07-30 02:10:38
PJL027409,UMK004256,2024-07-31,SALE-2024-00027409,317500,72500,5,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004506,2024-07-31 23:21:45,2024-07-31 23:21:45
PJL027410,UMK004148,2025-02-01,SALE-2025-00027410,1293000,303000,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN004398,2025-02-02 13:25:08,2025-02-02 13:25:08
PJL027411,UMK002066,2024-09-06,SALE-2024-00027411,261000,62300,6,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002316,2024-09-06 01:50:48,2024-09-06 01:50:48
PJL027412,UMK001954,2025-12-18,SALE-2025-00027412,204000,93900,3,Transaksi final dari rekap UMKM.,FINAL,AKUN002204,2025-12-18 23:22:18,2025-12-18 23:22:18
PJL027413,UMK003424,2025-02-18,SALE-2025-00027413,292000,69800,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003674,2025-02-18 14:03:47,2025-02-18 14:03:47
PJL027414,UMK004816,2024-01-21,SALE-2024-00027414,1764000,890800,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005066,2024-01-21 22:13:30,2024-01-21 22:13:30
PJL027415,UMK002980,2024-05-07,SALE-2024-00027415,4106000,1086500,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003230,2024-05-08 04:10:51,2024-05-08 04:10:51
PJL027416,UMK003080,2024-12-24,SALE-2024-00027416,396000,122000,4,Penjualan harian dari kanal offline dan/atau online.,CANCELLED,AKUN003330,2024-12-24 12:52:17,2024-12-24 15:21:17
PJL027417,UMK001583,2026-02-10,SALE-2026-00027417,94000,28800,4,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001833,2026-02-10 18:24:05,2026-02-10 18:24:05
PJL027418,UMK000172,2026-01-29,SALE-2026-00027418,140000,44500,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN000422,2026-01-29 13:37:59,2026-01-29 13:37:59
PJL027419,UMK004128,2024-10-07,SALE-2024-00027419,608000,314500,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004378,2024-10-08 04:27:11,2024-10-08 04:27:11
PJL027420,UMK001067,2024-03-26,SALE-2024-00027420,1455000,471700,15,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001317,2024-03-27 02:37:11,2024-03-27 02:37:11
PJL027421,UMK002291,2025-07-23,SALE-2025-00027421,290000,54000,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002541,2025-07-24 01:25:09,2025-07-24 01:25:09
PJL027422,UMK003744,2026-03-17,SALE-2026-00027422,637000,251600,2,Penjualan harian dari kanal offline dan/atau online.,CANCELLED,AKUN003994,2026-03-17 11:25:44,2026-03-17 15:04:44
PJL027423,UMK003101,2024-08-20,SALE-2024-00027423,396000,177100,4,Transaksi final dari rekap UMKM.,FINAL,AKUN003351,2024-08-20 20:01:33,2024-08-20 20:01:33
PJL027424,UMK000465,2024-08-19,SALE-2024-00027424,3459000,927600,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000715,2024-08-20 04:15:38,2024-08-20 04:15:38
PJL027425,UMK002036,2026-01-20,SALE-2026-00027425,1073000,345900,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002286,2026-01-21 12:21:56,2026-01-21 12:21:56
PJL027426,UMK004814,2025-09-16,SALE-2025-00027426,161000,37100,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005064,2025-09-17 06:46:17,2025-09-17 06:46:17
PJL027427,UMK003346,2025-08-12,SALE-2025-00027427,132000,62100,1,Transaksi final dari rekap UMKM.,FINAL,AKUN003596,2025-08-13 05:10:25,2025-08-13 05:10:25
PJL027428,UMK001758,2025-06-30,SALE-2025-00027428,144000,60000,6,Transaksi final dari rekap UMKM.,FINAL,AKUN002008,2025-07-01 06:34:43,2025-07-01 06:34:43
PJL027429,UMK004921,2024-11-25,SALE-2024-00027429,388000,165800,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005171,2024-11-26 00:24:34,2024-11-26 00:24:34
PJL027430,UMK000881,2024-01-24,SALE-2024-00027430,480000,231000,5,Transaksi final dari rekap UMKM.,FINAL,AKUN001131,2024-01-24 23:46:04,2024-01-24 23:46:04
PJL027431,UMK002357,2024-10-28,SALE-2024-00027431,1138000,337900,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002607,2024-10-29 02:12:48,2024-10-29 02:12:48
PJL027432,UMK004370,2024-12-19,SALE-2024-00027432,96500,33200,1,Transaksi final dari rekap UMKM.,FINAL,AKUN004620,2024-12-19 20:17:03,2024-12-19 20:17:03
PJL027433,UMK001584,2025-04-21,SALE-2025-00027433,942000,416100,4,Penjualan harian dari kanal offline dan/atau online.,CANCELLED,AKUN001834,2025-04-21 23:20:02,2025-04-22 03:13:02
PJL027434,UMK001554,2025-02-22,SALE-2025-00027434,315000,63800,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001804,2025-02-22 14:51:32,2025-02-22 14:51:32
PJL027435,UMK003404,2026-03-14,SALE-2026-00027435,900000,399100,8,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003654,2026-03-14 06:22:47,2026-03-14 06:22:47
PJL027436,UMK002270,2024-12-14,SALE-2024-00027436,84500,33700,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002520,2024-12-14 22:13:11,2024-12-14 22:13:11
PJL027437,UMK004818,2024-09-30,SALE-2024-00027437,28500,7400,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN005068,2024-09-30 19:04:28,2024-09-30 19:04:28
PJL027438,UMK001878,2025-11-30,SALE-2025-00027438,441000,133100,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002128,2025-11-30 20:42:04,2025-11-30 20:42:04
PJL027439,UMK002904,2025-01-05,SALE-2025-00027439,338000,114300,4,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003154,2025-01-05 16:59:49,2025-01-05 16:59:49
PJL027440,UMK002558,2026-01-11,SALE-2026-00027440,226500,102100,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002808,2026-01-11 05:55:57,2026-01-11 05:55:57
PJL027441,UMK004392,2024-10-09,SALE-2024-00027441,868000,450600,4,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004642,2024-10-09 03:17:13,2024-10-09 03:17:13
PJL027442,UMK002902,2024-04-02,SALE-2024-00027442,1372000,597500,4,Transaksi final dari rekap UMKM.,FINAL,AKUN003152,2024-04-02 17:34:11,2024-04-02 17:34:11
PJL027443,UMK004728,2024-05-09,SALE-2024-00027443,1117000,219300,1,Transaksi final dari rekap UMKM.,FINAL,AKUN004978,2024-05-10 01:40:55,2024-05-10 01:40:55
PJL027444,UMK000655,2025-10-04,SALE-2025-00027444,4501000,994100,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN000905,2025-10-05 00:39:27,2025-10-05 00:39:27
PJL027445,UMK003191,2025-05-14,SALE-2025-00027445,336000,113700,7,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003441,2025-05-14 14:51:24,2025-05-14 14:51:24
PJL027446,UMK002800,2024-09-07,SALE-2024-00027446,2220000,1105700,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003050,2024-09-07 19:20:45,2024-09-07 19:20:45
PJL027447,UMK002415,2026-02-27,SALE-2026-00027447,985500,262700,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002665,2026-02-28 04:27:41,2026-02-28 04:27:41
PJL027448,UMK000036,2024-04-11,SALE-2024-00027448,622000,161400,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN000286,2024-04-11 18:37:22,2024-04-11 18:37:22
PJL027449,UMK002049,2025-02-05,SALE-2025-00027449,2226000,737500,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002299,2025-02-05 13:35:41,2025-02-05 13:35:41
PJL027450,UMK002343,2024-11-30,SALE-2024-00027450,3519000,922000,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002593,2024-12-01 11:16:33,2024-12-01 11:16:33
PJL027451,UMK003770,2026-04-16,SALE-2026-00027451,353000,118800,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004020,2026-04-17 02:25:59,2026-04-17 02:25:59
PJL027452,UMK002034,2025-12-03,SALE-2025-00027452,343000,110100,7,Transaksi final dari rekap UMKM.,FINAL,AKUN002284,2025-12-03 10:10:33,2025-12-03 10:10:33
PJL027453,UMK001954,2025-05-12,SALE-2025-00027453,88500,44200,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN002204,2025-05-13 07:18:12,2025-05-13 07:18:12
PJL027454,UMK002121,2025-02-10,SALE-2025-00027454,555500,178300,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002371,2025-02-10 06:10:55,2025-02-10 06:10:55
PJL027455,UMK001287,2026-01-12,SALE-2026-00027455,112000,54400,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001537,2026-01-13 04:31:41,2026-01-13 04:31:41
PJL027456,UMK001319,2025-10-19,SALE-2025-00027456,188000,74700,8,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001569,2025-10-19 14:45:43,2025-10-19 14:45:43
PJL027457,UMK002623,2026-02-04,SALE-2026-00027457,573000,231600,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002873,2026-02-05 06:05:45,2026-02-05 06:05:45
PJL027458,UMK004738,2025-10-27,SALE-2025-00027458,496000,256000,8,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004988,2025-10-27 11:17:48,2025-10-27 11:17:48
PJL027459,UMK001478,2026-04-29,SALE-2026-00027459,498000,129100,4,Transaksi final dari rekap UMKM.,FINAL,AKUN001728,2026-04-29 10:54:38,2026-04-29 10:54:38
PJL027460,UMK002348,2024-04-26,SALE-2024-00027460,317500,101300,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002598,2024-04-26 19:12:57,2024-04-26 19:12:57
PJL027461,UMK001310,2025-08-07,SALE-2025-00027461,217500,89400,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001560,2025-08-07 07:45:06,2025-08-07 07:45:06
PJL027462,UMK002551,2025-03-20,SALE-2025-00027462,1552000,568400,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN002801,2025-03-21 06:42:14,2025-03-21 06:42:14
PJL027463,UMK003610,2025-01-24,SALE-2025-00027463,900000,322300,3,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003860,2025-01-24 17:09:18,2025-01-24 17:09:18
PJL027464,UMK001792,2026-04-06,SALE-2026-00027464,1065000,365500,3,Transaksi final dari rekap UMKM.,FINAL,AKUN002042,2026-04-07 06:37:33,2026-04-07 06:37:33
PJL027465,UMK000222,2025-07-22,SALE-2025-00027465,581000,188800,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN000472,2025-07-22 14:14:02,2025-07-22 14:14:02
PJL027466,UMK003029,2024-12-11,SALE-2024-00027466,642000,227100,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN003279,2024-12-12 10:34:20,2024-12-12 10:34:20
PJL027467,UMK001206,2025-03-01,SALE-2025-00027467,159000,82000,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001456,2025-03-02 12:51:15,2025-03-02 12:51:15
PJL027468,UMK003853,2026-05-12,SALE-2026-00027468,271000,131700,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004103,2026-05-13 02:27:01,2026-05-13 02:27:01
PJL027469,UMK004070,2024-08-26,SALE-2024-00027469,590000,121100,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004320,2024-08-26 19:31:11,2024-08-26 19:31:11
PJL027470,UMK003351,2024-12-25,SALE-2024-00027470,291000,116700,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003601,2024-12-26 04:05:38,2024-12-26 04:05:38
PJL027471,UMK000398,2024-09-16,SALE-2024-00027471,1090000,365800,4,Transaksi final dari rekap UMKM.,FINAL,AKUN000648,2024-09-17 10:56:40,2024-09-17 10:56:40
PJL027472,UMK003877,2024-12-29,SALE-2024-00027472,422500,173300,5,Penjualan produk utama dan produk pendukung.,DRAFT,AKUN004127,2024-12-29 16:43:54,2024-12-29 18:36:54
PJL027473,UMK004921,2024-04-15,SALE-2024-00027473,1164000,550400,3,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005171,2024-04-15 09:33:54,2024-04-15 09:33:54
PJL027474,UMK001996,2024-11-03,SALE-2024-00027474,144000,38400,12,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN002246,2024-11-03 22:01:44,2024-11-03 22:01:44
PJL027475,UMK003169,2026-05-19,SALE-2026-00027475,239500,122600,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003419,2026-05-19 15:36:09,2026-05-19 15:36:09
PJL027476,UMK004695,2026-04-09,SALE-2026-00027476,220500,111400,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004945,2026-04-09 18:30:36,2026-04-09 18:30:36
PJL027477,UMK003873,2025-05-26,SALE-2025-00027477,1506500,304300,1,Transaksi final dari rekap UMKM.,CANCELLED,AKUN004123,2025-05-26 12:03:45,2025-05-26 12:16:45
PJL027478,UMK003434,2026-02-03,SALE-2026-00027478,310500,80500,3,Transaksi final dari rekap UMKM.,FINAL,AKUN003684,2026-02-03 06:38:11,2026-02-03 06:38:11
PJL027479,UMK001054,2024-09-06,SALE-2024-00027479,47000,19400,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001304,2024-09-06 23:51:49,2024-09-06 23:51:49
PJL027480,UMK002080,2025-01-03,SALE-2025-00027480,1002500,315600,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002330,2025-01-04 05:33:27,2025-01-04 05:33:27
PJL027481,UMK000885,2025-01-10,SALE-2025-00027481,402000,85900,2,Transaksi final dari rekap UMKM.,FINAL,AKUN001135,2025-01-11 04:26:26,2025-01-11 04:26:26
PJL027482,UMK000702,2026-03-11,SALE-2026-00027482,130000,64800,1,Transaksi final dari rekap UMKM.,FINAL,AKUN000952,2026-03-12 13:52:27,2026-03-12 13:52:27
PJL027483,UMK000265,2025-03-03,SALE-2025-00027483,737000,222100,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000515,2025-03-03 22:43:18,2025-03-03 22:43:18
PJL027484,UMK001061,2025-04-19,SALE-2025-00027484,404000,156200,4,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001311,2025-04-20 01:08:46,2025-04-20 01:08:46
PJL027485,UMK002667,2024-05-30,SALE-2024-00027485,104000,43900,4,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002917,2024-05-31 02:07:59,2024-05-31 02:07:59
PJL027486,UMK000105,2025-02-15,SALE-2025-00027486,718000,300700,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000355,2025-02-16 11:13:32,2025-02-16 11:13:32
PJL027487,UMK004973,2024-10-15,SALE-2024-00027487,71500,35500,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN005223,2024-10-16 01:01:03,2024-10-16 01:01:03
PJL027488,UMK002845,2024-02-03,SALE-2024-00027488,1856000,920200,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN003095,2024-02-03 22:06:31,2024-02-03 22:06:31
PJL027489,UMK000278,2024-10-26,SALE-2024-00027489,94000,46200,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000528,2024-10-26 15:30:58,2024-10-26 15:30:58
PJL027490,UMK003454,2024-07-17,SALE-2024-00027490,500000,106700,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003704,2024-07-17 18:36:50,2024-07-17 18:36:50
PJL027491,UMK001956,2025-07-04,SALE-2025-00027491,1778000,502100,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN002206,2025-07-04 03:45:56,2025-07-04 03:45:56
PJL027492,UMK004461,2024-06-19,SALE-2024-00027492,85500,17600,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004711,2024-06-19 20:46:36,2024-06-19 20:46:36
PJL027493,UMK002554,2024-07-10,SALE-2024-00027493,560000,280800,4,Transaksi final dari rekap UMKM.,FINAL,AKUN002804,2024-07-10 12:21:19,2024-07-10 12:21:19
PJL027494,UMK002962,2024-11-21,SALE-2024-00027494,412500,205900,1,Transaksi final dari rekap UMKM.,FINAL,AKUN003212,2024-11-21 23:47:11,2024-11-21 23:47:11
PJL027495,UMK000219,2024-01-24,SALE-2024-00027495,1177000,397700,2,Penjualan harian dari kanal offline dan/atau online.,DRAFT,AKUN000469,2024-01-25 07:26:36,2024-01-25 10:13:36
PJL027496,UMK001201,2025-01-28,SALE-2025-00027496,1178000,519500,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001451,2025-01-29 05:48:16,2025-01-29 05:48:16
PJL027497,UMK002008,2026-01-22,SALE-2026-00027497,58000,27100,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002258,2026-01-22 11:46:13,2026-01-22 11:46:13
PJL027498,UMK000183,2025-08-22,SALE-2025-00027498,225000,52000,2,Transaksi final dari rekap UMKM.,FINAL,AKUN000433,2025-08-22 07:36:49,2025-08-22 07:36:49
PJL027499,UMK002807,2025-02-24,SALE-2025-00027499,97000,40000,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003057,2025-02-24 23:25:44,2025-02-24 23:25:44
PJL027500,UMK001122,2024-10-14,SALE-2024-00027500,649000,302700,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001372,2024-10-14 13:06:08,2024-10-14 13:06:08
