penjualan_item_id,penjualan_id,produk_id,nama_produk_snapshot,harga_satuan_snapshot,jumlah,created_at
PJI025149,PJL025149,PRD002692,Peyek Kacang,70500,1,2026-04-12 10:14:53
PJI025150,PJL025150,PRD013481,Pastel Frozen,32500,3,2024-05-26 14:50:53
PJI025151,PJL025151,PRD002009,Paket Reels Produk,60500,7,2026-02-28 16:49:42
PJI025152,PJL025152,PRD005417,Tempat Tisu Kayu,442500,1,2025-09-25 14:52:38
PJI025153,PJL025153,PRD001279,Konsultasi UMKM,437500,2,2024-01-22 07:37:06
PJI025154,PJL025154,PRD016007,Minuman Kemasan,556000,2,2026-02-08 15:50:20
PJI025155,PJL025155,PRD010789,Kerajinan Kayu,631000,2,2024-11-24 17:31:02
PJI025156,PJL025156,PRD002068,Seragam Komunitas,306500,4,2025-11-09 13:54:43
PJI025157,PJL025157,PRD001300,Dekorasi Rumah,536000,2,2024-06-15 20:28:03
PJI025158,PJL025158,PRD001608,Sirup Jahe,78000,4,2025-10-31 17:43:44
PJI025159,PJL025159,PRD013010,Jahe Merah Instan,274000,3,2024-04-12 16:03:48
PJI025160,PJL025160,PRD013521,Krupuk Ikan,122000,1,2024-08-18 03:36:14
PJI025161,PJL025161,PRD014440,Produk Reseller,650500,2,2025-01-06 07:01:42
PJI025162,PJL025162,PRD010956,Tempat Tisu Kayu,263000,3,2025-04-07 15:36:19
PJI025163,PJL025163,PRD006891,Aneka ATK,46000,2,2024-09-22 17:11:00
PJI025164,PJL025164,PRD019793,Abon Sapi,134000,3,2026-02-27 19:51:00
PJI025165,PJL025165,PRD010225,Paket Alat Kebersihan,505500,1,2026-04-26 00:11:03
PJI025166,PJL025166,PRD016247,Paket Reels Produk,878000,2,2024-07-22 23:22:42
PJI025167,PJL025167,PRD009329,Roti Pisang,45500,5,2025-07-01 10:48:58
PJI025168,PJL025168,PRD007814,Produk Konsinyasi Lokal,823000,1,2025-07-14 16:21:33
PJI025169,PJL025169,PRD007972,Peyek Kacang,12000,5,2024-03-16 07:25:26
PJI025170,PJL025170,PRD009584,Konsultasi UMKM,102000,3,2025-10-04 12:32:04
PJI025171,PJL025171,PRD008028,Frozen Food,66000,4,2024-05-23 08:11:49
PJI025172,PJL025172,PRD012911,Dress Casual,435000,2,2024-06-17 21:55:12
PJI025173,PJL025173,PRD001973,Konsultasi Pembukuan,590000,1,2024-02-05 15:03:14
PJI025174,PJL025174,PRD006619,Frozen Food,61000,7,2024-02-14 14:11:00
PJI025175,PJL025175,PRD014154,Sepatu Kulit,229500,4,2024-06-27 18:17:38
PJI025176,PJL025176,PRD007485,Katalog Interaktif,2199000,2,2024-02-18 13:06:57
PJI025177,PJL025177,PRD018884,Frozen Food,128500,4,2024-09-02 08:29:24
PJI025178,PJL025178,PRD002668,Kopi Susu Botol,54500,2,2025-02-06 17:43:53
PJI025179,PJL025179,PRD004159,Dompet Kulit,66500,12,2025-12-28 23:06:35
PJI025180,PJL025180,PRD006572,Frame Foto Kayu,466500,1,2025-09-09 08:38:36
PJI025181,PJL025181,PRD007739,Aksesori HP,586500,2,2026-03-22 12:44:14
PJI025182,PJL025182,PRD010613,Tempat Tisu Kayu,263500,4,2025-02-27 01:42:26
PJI025183,PJL025183,PRD006436,Bundling Produk Rumah Tangga,175000,2,2024-11-20 21:17:52
PJI025184,PJL025184,PRD001137,Konsultasi UMKM,1117000,1,2025-02-05 03:32:12
PJI025185,PJL025185,PRD013672,Keripik Pisang,267500,2,2026-01-14 02:29:30
PJI025186,PJL025186,PRD008560,Desain Feed,1007500,1,2024-04-01 04:14:08
PJI025187,PJL025187,PRD017782,Minuman Kemasan,433500,1,2026-03-09 06:54:04
PJI025188,PJL025188,PRD004024,Paket Snack Kantor,320500,2,2024-06-21 15:16:52
PJI025189,PJL025189,PRD015398,Gula Aren,66500,7,2025-09-06 16:37:17
PJI025190,PJL025190,PRD000308,Anyaman Bambu,256000,2,2025-07-21 02:04:38
PJI025191,PJL025191,PRD011033,Desain Feed,2440500,1,2025-05-15 08:49:11
PJI025192,PJL025192,PRD010855,Peyek Kacang,93000,7,2025-06-09 04:26:13
PJI025193,PJL025193,PRD016357,Aneka ATK,813500,2,2025-06-08 03:54:39
PJI025194,PJL025194,PRD012227,Bakpia Mini,109000,4,2025-12-17 23:28:58
PJI025195,PJL025195,PRD003559,Keripik Pisang,210500,2,2024-06-21 10:22:50
PJI025196,PJL025196,PRD004064,Katalog Interaktif,1209500,2,2025-09-15 21:17:04
PJI025197,PJL025197,PRD002970,Brownies Kukus,72500,2,2025-11-18 14:45:46
PJI025198,PJL025198,PRD009444,Abon Sapi,33000,7,2024-09-22 08:46:03
PJI025199,PJL025199,PRD004167,Frame Foto Kayu,574000,1,2024-08-06 14:21:32
PJI025200,PJL025200,PRD016266,Telur Asin,10000,7,2024-06-12 10:35:00
PJI025201,PJL025201,PRD003156,Keripik Pisang,79000,1,2024-10-25 06:25:42
PJI025202,PJL025202,PRD014061,Jahe Merah Instan,320000,4,2025-07-13 04:05:04
PJI025203,PJL025203,PRD019224,Kopi Robusta,66500,2,2024-06-07 01:17:18
PJI025204,PJL025204,PRD017456,Aneka Donat,11500,11,2026-02-02 08:21:41
PJI025205,PJL025205,PRD005444,Abon Sapi,121500,4,2025-12-02 03:17:56
PJI025206,PJL025206,PRD001690,Peyek Kacang,67500,5,2025-04-30 23:21:24
PJI025207,PJL025207,PRD011724,Totebag Kanvas,358500,1,2024-02-01 23:10:16
PJI025208,PJL025208,PRD004657,Dress Casual,199500,3,2025-05-07 13:02:03
PJI025209,PJL025209,PRD019703,Lumpia Frozen,96500,4,2025-11-23 03:34:24
PJI025210,PJL025210,PRD019848,Minuman Kemasan,473500,3,2024-01-30 09:52:45
PJI025211,PJL025211,PRD015181,Wedang Uwuh,82000,2,2024-08-19 06:46:22
PJI025212,PJL025212,PRD006499,Dimsum Ayam,48000,6,2025-11-17 01:32:41
PJI025213,PJL025213,PRD002006,Bakpia Mini,123500,1,2024-03-23 10:34:14
PJI025214,PJL025214,PRD005739,Totebag Kanvas,340500,1,2024-03-28 04:56:37
PJI025215,PJL025215,PRD016555,Produk Konsinyasi Lokal,568000,2,2025-11-27 10:32:59
PJI025216,PJL025216,PRD018664,Lumpia Frozen,129000,3,2024-10-05 17:40:01
PJI025217,PJL025217,PRD002793,Kacang Bawang,114500,3,2024-06-27 08:03:08
PJI025218,PJL025218,PRD014796,Batik Tulis,95000,6,2024-09-24 11:02:19
PJI025219,PJL025219,PRD003804,Jasa Jahit Permak,644500,2,2025-08-01 06:42:06
PJI025220,PJL025220,PRD009907,Beras Organik,39000,6,2024-03-26 16:31:58
PJI025221,PJL025221,PRD003587,Gula Aren,146000,1,2024-11-17 05:00:12
PJI025222,PJL025222,PRD015200,Seragam Komunitas,290000,20,2024-05-17 07:56:01
PJI025223,PJL025223,PRD002922,Produk Reseller,253000,2,2024-05-15 09:44:14
PJI025224,PJL025224,PRD003800,Paket Foto Katalog,2817000,1,2024-04-16 09:02:32
PJI025225,PJL025225,PRD002737,Jasa Admin Marketplace,940500,2,2025-05-26 21:53:43
PJI025226,PJL025226,PRD001123,Vas Anyaman,312500,4,2025-06-09 06:02:25
PJI025227,PJL025227,PRD000978,Sirup Jahe,118000,3,2025-06-29 22:18:03
PJI025228,PJL025228,PRD016063,Desain Label Produk,611500,1,2025-03-18 11:31:17
PJI025229,PJL025229,PRD001306,Macrame Wall Hanging,87000,5,2024-04-27 19:57:37
PJI025230,PJL025230,PRD012340,Sandal Kulit,145000,1,2025-11-04 16:26:50
PJI025231,PJL025231,PRD017220,Produk Konsinyasi Lokal,292500,3,2025-09-16 09:14:15
PJI025232,PJL025232,PRD006878,Kue Kering,14000,6,2024-09-28 18:44:09
PJI025233,PJL025233,PRD008005,Jasa Cleaning,29500,7,2026-05-05 22:39:41
PJI025234,PJL025234,PRD016268,Sari Lemon,27000,6,2025-11-26 13:40:30
PJI025235,PJL025235,PRD012850,Kopi Susu Botol,26000,1,2025-02-11 21:33:20
PJI025236,PJL025236,PRD013612,Produk Konsinyasi Lokal,316000,1,2024-03-13 04:31:46
PJI025237,PJL025237,PRD006063,Miniatur Wayang,29000,3,2025-12-10 01:00:53
PJI025238,PJL025238,PRD019160,Laundry Kiloan,1004000,2,2026-03-06 20:15:31
PJI025239,PJL025239,PRD006708,Dimsum Ayam,110000,2,2026-01-26 18:16:29
PJI025240,PJL025240,PRD002451,Produk Reseller,165000,3,2024-01-28 20:44:01
PJI025241,PJL025241,PRD017048,Teh Herbal,134500,3,2024-12-15 23:28:47
PJI025242,PJL025242,PRD007277,Paket Alat Kebersihan,404000,4,2024-12-17 07:02:52
PJI025243,PJL025243,PRD019306,Konsultasi UMKM,1032500,2,2024-07-31 17:19:09
PJI025244,PJL025244,PRD003108,Sepatu Kulit,63500,20,2026-04-01 22:58:56
PJI025245,PJL025245,PRD008602,Face Mist Mawar,130000,1,2024-04-09 04:10:26
PJI025246,PJL025246,PRD005272,Kain Tenun,313000,4,2024-05-21 11:27:20
PJI025247,PJL025247,PRD015092,Dompet Kulit,91500,6,2025-10-18 09:46:40
PJI025248,PJL025248,PRD001599,Katalog Interaktif,570500,1,2025-06-07 09:26:36
PJI025249,PJL025249,PRD015568,Kerajinan Kayu,452000,3,2025-06-22 14:59:08
PJI025250,PJL025250,PRD012565,Blouse Batik,248500,2,2026-03-04 16:19:57
PJI025251,PJL025251,PRD008279,Servis AC Rumahan,65000,2,2025-03-20 06:11:30
PJI025252,PJL025252,PRD016874,Konsultasi Pembukuan,904500,1,2025-04-07 12:31:17
PJI025253,PJL025253,PRD009049,Desain Feed,1265500,1,2026-04-02 21:05:02
PJI025254,PJL025254,PRD010616,Tas Ecoprint,99500,3,2025-06-13 08:26:49
PJI025255,PJL025255,PRD016658,Frozen Food,131000,2,2024-10-03 00:41:33
PJI025256,PJL025256,PRD004869,Sambal Bawang,33000,1,2025-05-13 05:49:12
PJI025257,PJL025257,PRD011308,Lumpia Frozen,22000,3,2025-09-24 20:38:52
PJI025258,PJL025258,PRD009826,Scarf Motif,345500,1,2024-06-10 08:04:10
PJI025259,PJL025259,PRD014017,Paket Snack Kantor,605000,2,2026-04-28 21:14:21
PJI025260,PJL025260,PRD002374,Kopi Susu Botol,148000,1,2024-05-15 23:14:49
PJI025261,PJL025261,PRD007560,Keripik Pisang,70000,5,2026-02-15 22:33:46
PJI025262,PJL025262,PRD014637,Seragam Komunitas,246000,4,2024-04-10 07:32:03
PJI025263,PJL025263,PRD002860,Sari Lemon,59000,2,2024-12-20 21:09:19
PJI025264,PJL025264,PRD006165,Krupuk Ikan,29500,6,2024-12-28 02:00:08
PJI025265,PJL025265,PRD014042,Kemeja Batik,195500,4,2025-03-28 10:59:09
PJI025266,PJL025266,PRD014268,Template Invoice Digital,519500,2,2025-05-25 07:17:52
PJI025267,PJL025267,PRD010598,Rengginang Gurih,39500,2,2025-01-27 16:35:51
PJI025268,PJL025268,PRD011715,Jasa Optimasi Google Business,1319500,2,2025-04-06 07:31:40
PJI025269,PJL025269,PRD001996,Frozen Food,89000,6,2025-02-10 23:17:26
PJI025270,PJL025270,PRD007681,Gantungan Kunci,464500,4,2024-03-23 07:06:14
PJI025271,PJL025271,PRD018055,Gula Aren,164000,3,2024-10-24 00:53:58
PJI025272,PJL025272,PRD019032,Produk Reseller,543500,2,2024-11-28 00:38:37
PJI025273,PJL025273,PRD011623,Jahe Merah Instan,59500,5,2025-03-07 01:13:04
PJI025274,PJL025274,PRD013139,Lilin Aromaterapi,441000,5,2026-05-18 13:44:42
PJI025275,PJL025275,PRD013761,Sabun Herbal,74000,5,2025-09-12 20:54:02
PJI025276,PJL025276,PRD012703,Sabun Herbal,168000,1,2026-01-19 17:39:19
PJI025277,PJL025277,PRD003516,Kursus Privat,457500,4,2025-07-09 11:06:50
PJI025278,PJL025278,PRD004381,Dimsum Ayam,30500,1,2024-09-08 17:01:20
PJI025279,PJL025279,PRD019677,Bumbu Pecel,133000,4,2024-08-23 22:46:28
PJI025280,PJL025280,PRD013132,Pempek Frozen,42000,7,2026-03-21 20:26:37
PJI025281,PJL025281,PRD006656,Tas Ecoprint,293500,3,2026-03-16 19:19:03
PJI025282,PJL025282,PRD017678,Dimsum Ayam,128500,1,2025-06-28 10:56:15
PJI025283,PJL025283,PRD011775,Wedang Uwuh,104500,2,2026-05-05 05:39:02
PJI025284,PJL025284,PRD016662,Sambal Cabai Kering,120000,2,2026-01-13 00:56:58
PJI025285,PJL025285,PRD005395,Tas Ecoprint,313500,3,2025-09-03 10:39:15
PJI025286,PJL025286,PRD012211,Paket Alat Kebersihan,189000,2,2025-05-08 23:43:47
PJI025287,PJL025287,PRD016403,Template Konten,1589500,2,2025-03-25 11:09:43
PJI025288,PJL025288,PRD017608,Lilin Aromaterapi,499500,4,2025-05-16 08:09:10
PJI025289,PJL025289,PRD003631,Paket Hampers,23500,2,2026-02-18 11:52:55
PJI025290,PJL025290,PRD014602,Minyak Kelapa,73500,3,2025-10-10 07:08:40
PJI025291,PJL025291,PRD015860,Blouse Batik,258500,4,2024-07-05 10:32:39
PJI025292,PJL025292,PRD015092,Dompet Kulit,91500,4,2026-02-10 19:29:42
PJI025293,PJL025293,PRD009337,Peyek Kacang,84500,5,2025-06-01 16:54:40
PJI025294,PJL025294,PRD018613,Desain Banner Online,1524500,1,2025-12-21 06:30:08
PJI025295,PJL025295,PRD000169,Lilin Aromaterapi,78000,6,2024-05-29 15:25:55
PJI025296,PJL025296,PRD019868,Rengginang Gurih,50000,3,2024-11-10 22:13:24
PJI025297,PJL025297,PRD008976,Anyaman Bambu,705000,2,2026-04-24 18:05:12
PJI025298,PJL025298,PRD014367,Kerajinan Kayu,96000,3,2026-03-06 16:33:07
PJI025299,PJL025299,PRD001485,Peralatan Dapur,539000,1,2026-03-31 07:59:38
PJI025300,PJL025300,PRD004856,Vas Anyaman,534000,1,2025-12-16 18:47:27
PJI025301,PJL025301,PRD008648,Pempek Frozen,33000,1,2025-12-13 14:01:45
PJI025302,PJL025302,PRD001081,Kemeja Batik,272500,2,2026-02-02 13:54:45
PJI025303,PJL025303,PRD001713,Kaos Sablon,299500,2,2024-08-15 10:58:06
PJI025304,PJL025304,PRD000555,Aksesori HP,578500,2,2025-10-28 13:22:50
PJI025305,PJL025305,PRD003544,Sandal Kulit,395000,1,2025-09-07 01:06:44
PJI025306,PJL025306,PRD018627,Paket Hampers,72500,3,2025-03-31 12:48:19
PJI025307,PJL025307,PRD001826,Masker Wajah,161500,1,2025-06-17 06:50:57
PJI025308,PJL025308,PRD002463,Dompet Kulit,594000,2,2024-01-26 01:46:48
PJI025309,PJL025309,PRD016066,Outer Tenun,264500,2,2025-01-08 01:56:29
PJI025310,PJL025310,PRD013687,Kacang Bawang,46500,4,2024-06-28 12:51:16
PJI025311,PJL025311,PRD009669,Totebag Kanvas,34000,6,2025-01-04 22:52:14
PJI025312,PJL025312,PRD010821,Jasa Admin Marketplace,458000,2,2024-06-03 06:31:10
PJI025313,PJL025313,PRD005064,Sirup Jahe,112000,6,2024-05-10 18:22:37
PJI025314,PJL025314,PRD017183,Susu Kambing Bubuk,35500,6,2024-07-01 06:26:07
PJI025315,PJL025315,PRD010511,Snack Mix,26000,1,2024-12-18 00:32:51
PJI025316,PJL025316,PRD007182,Jasa Kelola Instagram,1581000,1,2025-05-13 01:43:48
PJI025317,PJL025317,PRD002255,Paket Dokumentasi Produk,1013000,1,2024-07-04 09:32:09
PJI025318,PJL025318,PRD011215,Kerajinan Kayu,79000,6,2025-06-05 18:58:54
PJI025319,PJL025319,PRD013882,Aplikasi Kasir Sederhana,1487000,1,2025-10-03 14:38:05
PJI025320,PJL025320,PRD018842,Paket Foto Produk,1271000,5,2025-11-04 18:37:02
PJI025321,PJL025321,PRD001574,Perlengkapan Warung,24000,1,2024-07-13 19:41:24
PJI025322,PJL025322,PRD010018,Produk Konsinyasi Lokal,708000,1,2024-01-23 01:29:52
PJI025323,PJL025323,PRD015864,Frame Foto Kayu,107000,1,2026-03-28 14:21:01
PJI025324,PJL025324,PRD003667,Rengginang Gurih,101000,12,2024-12-11 06:49:27
PJI025325,PJL025325,PRD003542,Kursus Privat,603000,2,2026-01-07 16:40:11
PJI025326,PJL025326,PRD007562,Batik Tulis,246000,3,2026-03-23 19:56:17
PJI025327,PJL025327,PRD002071,Anyaman Bambu,152000,3,2024-07-11 03:10:45
PJI025328,PJL025328,PRD003905,Laundry Kiloan,202000,3,2025-02-16 03:45:33
PJI025329,PJL025329,PRD000289,Pastel Frozen,66500,1,2026-03-07 13:04:10
PJI025330,PJL025330,PRD014579,Lip Balm Natural,27500,5,2026-01-15 17:05:51
PJI025331,PJL025331,PRD004552,Video Promosi,1548500,2,2025-05-11 02:33:46
PJI025332,PJL025332,PRD003187,Rengginang Gurih,101500,1,2024-02-05 17:56:51
PJI025333,PJL025333,PRD014780,Landing Page UMKM,1523500,2,2024-09-09 17:10:53
PJI025334,PJL025334,PRD015693,Katalog Interaktif,878000,2,2026-02-10 19:29:19
PJI025335,PJL025335,PRD009754,Hijab Motif,372000,4,2024-12-02 00:08:39
PJI025336,PJL025336,PRD007146,Krim Tangan Natural,64000,7,2025-04-23 19:56:48
PJI025337,PJL025337,PRD008224,Kemeja Linen,317500,2,2026-01-21 01:49:30
PJI025338,PJL025338,PRD016140,Gantungan Kunci,365000,3,2024-09-05 09:13:26
PJI025339,PJL025339,PRD012543,Laundry Kiloan,871000,1,2026-02-15 01:25:06
PJI025340,PJL025340,PRD009205,Sari Lemon,84000,10,2024-10-27 10:18:30
PJI025341,PJL025341,PRD007102,Frame Foto Kayu,98500,5,2024-11-26 05:25:48
PJI025342,PJL025342,PRD009826,Scarf Motif,345500,4,2025-08-01 19:41:49
PJI025343,PJL025343,PRD014241,Lulur Tradisional,35000,1,2025-12-01 01:44:03
PJI025344,PJL025344,PRD004723,Perlengkapan Warung,816500,2,2026-04-14 19:54:20
PJI025345,PJL025345,PRD006733,Desain Banner Online,1814000,2,2025-04-09 13:48:41
PJI025346,PJL025346,PRD005270,Pouch Batik,136500,1,2025-04-07 13:19:59
PJI025347,PJL025347,PRD017358,Nasi Box,114000,4,2025-08-27 13:08:57
PJI025348,PJL025348,PRD018182,Batik Tulis,186000,4,2025-11-03 06:37:43
PJI025349,PJL025349,PRD018772,Laundry Kiloan,1160500,2,2024-06-24 21:22:50
PJI025350,PJL025350,PRD008578,Rengginang Gurih,18500,11,2024-09-23 13:23:09
PJI025351,PJL025351,PRD013723,Paket Catering Event,256000,3,2025-03-20 17:16:43
PJI025352,PJL025352,PRD009136,Dompet Kulit,337500,3,2025-06-03 10:06:47
PJI025353,PJL025353,PRD012141,Sambal Cabai Kering,336000,3,2024-09-14 20:12:06
PJI025354,PJL025354,PRD019375,Rengginang Gurih,30500,3,2026-02-10 13:29:22
PJI025355,PJL025355,PRD014879,Paket Hampers,643500,10,2024-07-15 19:40:56
PJI025356,PJL025356,PRD004870,Roti Pisang,15000,1,2024-05-12 04:08:02
PJI025357,PJL025357,PRD009029,Lumpia Frozen,61000,7,2025-03-27 04:53:21
PJI025358,PJL025358,PRD014522,Body Scrub,195500,1,2024-04-15 15:33:25
PJI025359,PJL025359,PRD019189,Sandal Kulit,327500,3,2025-09-28 13:34:56
PJI025360,PJL025360,PRD019631,Jasa Kelola Instagram,2975000,2,2024-03-31 01:54:09
PJI025361,PJL025361,PRD002418,Sambal Cabai Kering,123500,4,2024-02-09 20:59:17
PJI025362,PJL025362,PRD017603,Jasa Admin Marketplace,416000,3,2024-03-03 10:05:59
PJI025363,PJL025363,PRD004817,Kue Kering,128000,1,2025-11-15 21:36:39
PJI025364,PJL025364,PRD009598,Madu Hutan,182000,3,2024-11-05 14:53:46
PJI025365,PJL025365,PRD005727,Paket Foto Produk,275000,3,2026-02-04 04:14:21
PJI025366,PJL025366,PRD014763,Mukena Travel,297500,4,2025-12-24 17:01:52
PJI025367,PJL025367,PRD010952,Body Scrub,157000,2,2024-11-14 20:21:26
PJI025368,PJL025368,PRD009133,Pempek Frozen,104500,3,2024-10-23 22:10:27
PJI025369,PJL025369,PRD003294,Outer Tenun,168500,4,2025-12-07 08:36:37
PJI025370,PJL025370,PRD008163,Madu Hutan,88500,5,2024-11-19 06:24:30
PJI025371,PJL025371,PRD008518,Kemeja Batik,325500,4,2025-09-15 04:08:39
PJI025372,PJL025372,PRD003406,Souvenir Pernikahan,453500,3,2025-10-27 00:14:16
PJI025373,PJL025373,PRD018603,Tempat Tisu Kayu,282500,1,2026-02-15 10:44:09
PJI025374,PJL025374,PRD019588,Jasa Cleaning,258500,1,2024-10-27 00:32:48
PJI025375,PJL025375,PRD009657,Keripik Singkong,134500,2,2024-04-02 07:03:22
PJI025376,PJL025376,PRD011520,Peralatan Dapur,240500,1,2024-07-17 09:41:12
PJI025377,PJL025377,PRD008457,Masker Wajah,55500,6,2025-03-01 17:15:34
PJI025378,PJL025378,PRD016354,Frame Foto Kayu,161000,3,2024-12-09 08:26:18
PJI025379,PJL025379,PRD011360,Bibit Cabai,101500,4,2025-10-18 10:45:13
PJI025380,PJL025380,PRD004711,Krupuk Ikan,51000,2,2024-10-29 04:49:52
PJI025381,PJL025381,PRD017448,Aksesori HP,40500,3,2024-12-02 15:16:56
PJI025382,PJL025382,PRD011734,Snack Mix,72500,3,2024-09-09 18:48:09
PJI025383,PJL025383,PRD017548,Pupuk Organik,79500,4,2025-12-16 16:39:23
PJI025384,PJL025384,PRD010801,Batik Tulis,332000,1,2026-02-19 22:08:00
PJI025385,PJL025385,PRD004178,Nasi Box,57500,2,2026-05-16 22:02:38
PJI025386,PJL025386,PRD006987,Lip Balm Natural,18000,10,2025-10-10 08:34:17
PJI025387,PJL025387,PRD004415,Pempek Frozen,94000,3,2025-12-04 05:08:33
PJI025388,PJL025388,PRD012480,Miniatur Wayang,370000,3,2024-06-23 05:55:26
PJI025389,PJL025389,PRD001807,Desain Label Produk,1297500,1,2025-11-21 22:39:49
PJI025390,PJL025390,PRD006602,Dress Casual,112500,1,2025-05-26 12:26:35
PJI025391,PJL025391,PRD016482,Kaos Sablon,216000,1,2024-09-11 14:18:04
PJI025392,PJL025392,PRD004426,Aplikasi Kasir Sederhana,419500,1,2024-09-16 06:13:12
PJI025393,PJL025393,PRD000644,Sandal Kulit,303000,4,2026-05-08 11:21:27
PJI025394,PJL025394,PRD009733,Krim Tangan Natural,147500,1,2024-04-16 01:54:48
PJI025395,PJL025395,PRD016748,Dimsum Ayam,21500,11,2026-01-15 07:30:24
PJI025396,PJL025396,PRD005794,Jasa Reparasi Tas,1069000,2,2024-12-07 21:00:08
PJI025397,PJL025397,PRD002057,Keripik Singkong,41000,6,2025-12-13 15:28:41
PJI025398,PJL025398,PRD006198,Rengginang Gurih,97500,7,2024-12-22 17:22:47
PJI025399,PJL025399,PRD009437,Seragam Komunitas,147000,1,2025-06-07 09:29:03
PJI025400,PJL025400,PRD014176,Servis Elektronik,268000,3,2025-04-28 10:30:29
PJI025401,PJL025401,PRD012159,Batik Tulis,281000,4,2025-08-18 20:54:34
PJI025402,PJL025402,PRD010056,Minyak Kelapa,194000,2,2024-11-09 01:18:17
PJI025403,PJL025403,PRD004720,Produk Konsinyasi Lokal,96500,5,2025-05-02 04:08:05
PJI025404,PJL025404,PRD015936,Roti Pisang,81500,7,2025-07-09 01:27:35
PJI025405,PJL025405,PRD000018,Scarf Motif,220000,3,2026-05-29 18:45:58
PJI025406,PJL025406,PRD018369,Desain Label Produk,464000,3,2024-03-12 20:18:44
PJI025407,PJL025407,PRD002657,Abon Sapi,109000,4,2024-08-02 20:24:15
PJI025408,PJL025408,PRD004254,Jasa Admin Marketplace,312500,3,2025-01-02 19:58:02
PJI025409,PJL025409,PRD019785,Kursus Privat,223000,3,2024-02-01 05:47:03
PJI025410,PJL025410,PRD000411,Frozen Food,109000,3,2024-04-24 14:22:37
PJI025411,PJL025411,PRD006565,Dress Casual,199500,4,2026-02-15 01:04:40
PJI025412,PJL025412,PRD006322,Aneka Donat,65000,4,2024-01-25 01:59:37
PJI025413,PJL025413,PRD010335,Paket Foto Katalog,1633000,1,2025-08-12 12:38:05
PJI025414,PJL025414,PRD014072,Aneka Donat,118000,1,2025-10-22 11:49:50
PJI025415,PJL025415,PRD014160,Anyaman Bambu,276500,2,2024-06-15 13:09:06
PJI025416,PJL025416,PRD015467,Rengginang Gurih,83500,3,2024-06-12 05:29:16
PJI025417,PJL025417,PRD016055,Dress Casual,241500,3,2025-08-23 05:05:13
PJI025418,PJL025418,PRD019571,Jasa Kelola Instagram,1008000,2,2024-07-05 00:28:35
PJI025419,PJL025419,PRD007434,Sandal Kulit,211500,4,2025-05-05 20:21:16
PJI025420,PJL025420,PRD007349,Vas Anyaman,419500,2,2024-03-16 17:24:33
PJI025421,PJL025421,PRD004527,Face Mist Mawar,113000,1,2025-10-08 22:21:46
PJI025422,PJL025422,PRD007493,Perlengkapan Warung,483000,2,2024-02-18 18:35:05
PJI025423,PJL025423,PRD009984,Bakpia Mini,41000,3,2025-07-02 16:03:03
PJI025424,PJL025424,PRD000430,Template Konten,1060000,2,2024-03-26 21:05:44
PJI025425,PJL025425,PRD006342,Jasa Desain Logo,662500,1,2024-12-21 12:38:52
PJI025426,PJL025426,PRD017468,Dress Casual,162000,1,2025-04-15 16:31:32
PJI025427,PJL025427,PRD004439,Balm Aromaterapi,109500,4,2025-02-08 18:46:43
PJI025428,PJL025428,PRD016602,Aplikasi Kasir Sederhana,60000,3,2025-04-04 12:14:55
PJI025429,PJL025429,PRD006331,Serundeng Kelapa,85500,6,2024-05-22 16:51:58
PJI025430,PJL025430,PRD018185,Tas Rajut,305500,3,2025-04-28 06:11:15
PJI025431,PJL025431,PRD013447,Perlengkapan Rumah,161500,3,2024-12-11 02:48:26
PJI025432,PJL025432,PRD006766,Pempek Frozen,69000,4,2026-03-09 18:28:23
PJI025433,PJL025433,PRD013235,Frozen Food,70000,3,2024-12-04 22:43:16
PJI025434,PJL025434,PRD008832,Desain Banner Online,718500,2,2026-01-10 01:09:10
PJI025435,PJL025435,PRD012755,Jasa Cleaning,371000,3,2025-01-21 13:20:55
PJI025436,PJL025436,PRD008865,Aplikasi Kasir Sederhana,282000,3,2025-12-02 01:00:58
PJI025437,PJL025437,PRD007072,Dimsum Ayam,14500,8,2025-03-02 18:04:50
PJI025438,PJL025438,PRD018006,Sepatu Kulit,227000,4,2024-01-27 08:39:57
PJI025439,PJL025439,PRD014590,Produk Reseller,810500,1,2025-11-02 02:46:41
PJI025440,PJL025440,PRD006093,Pastel Frozen,41000,7,2024-11-18 23:46:51
PJI025441,PJL025441,PRD007705,Souvenir Pernikahan,361500,2,2025-01-03 02:42:22
PJI025442,PJL025442,PRD016831,Aplikasi Kasir Sederhana,2007500,1,2024-12-04 08:24:46
PJI025443,PJL025443,PRD005316,Peyek Kacang,34000,7,2025-12-21 10:13:26
PJI025444,PJL025444,PRD013225,Desain Feed,1311000,10,2025-07-16 21:40:29
PJI025445,PJL025445,PRD007429,Abon Sapi,41500,7,2025-12-12 23:52:10
PJI025446,PJL025446,PRD017059,Face Mist Mawar,105000,4,2024-07-22 15:22:19
PJI025447,PJL025447,PRD001224,Outer Tenun,162500,4,2025-11-23 02:44:52
PJI025448,PJL025448,PRD002643,Template Invoice Digital,2009000,1,2025-11-04 02:58:25
PJI025449,PJL025449,PRD010346,Aromaterapi,133500,6,2025-12-08 17:43:43
PJI025450,PJL025450,PRD002941,Bakpia Mini,58500,1,2025-12-29 00:50:19
PJI025451,PJL025451,PRD013847,Sabun Herbal,127500,2,2026-01-30 03:18:48
PJI025452,PJL025452,PRD005248,Krupuk Ikan,84000,1,2024-02-25 11:55:25
