pendaftaran_pelatihan_id,status_sertifikat_id,dokumen_id,nomor_sertifikat,tanggal_pengajuan,tanggal_terbit,diverifikasi_oleh_admin_id,catatan_validasi
PDF013640,DIAJUKAN,,,2025-10-22 20:13:13,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013641,TERBIT,DOK011891,SERT/UMKMT/2026/00013641,2025-12-30 11:53:57,2026-01-07 11:53:57,ADM000004,Sertifikat telah diterbitkan secara digital.
PDF013642,DIAJUKAN,,,2026-03-27 20:05:38,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013643,TERBIT,DOK011893,SERT/UMKMT/2026/00013643,2024-07-17 08:55:53,2024-07-25 08:55:53,ADM000095,Sertifikat telah diterbitkan secara digital.
PDF013644,DIAJUKAN,,,2024-03-02 07:43:10,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013645,TERBIT,DOK011895,SERT/UMKMT/2026/00013645,2024-02-15 08:44:43,2024-02-20 08:44:43,ADM000127,Sertifikat telah diterbitkan secara digital.
PDF013646,TERBIT,DOK011896,SERT/UMKMT/2026/00013646,2026-05-17 16:12:06,2026-05-22 16:12:06,ADM000228,Sertifikat telah diterbitkan secara digital.
PDF013647,DITOLAK,,,2025-05-10 12:07:27,,ADM000016,Progress pelatihan belum mencapai syarat minimal.
PDF013648,TERBIT,DOK011898,SERT/UMKMT/2026/00013648,2025-10-04 12:54:24,2025-10-18 12:54:24,ADM000092,Sertifikat telah diterbitkan secara digital.
PDF013649,DIAJUKAN,,,2024-02-04 04:28:44,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013650,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013651,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013652,TERBIT,DOK011902,SERT/UMKMT/2026/00013652,2025-03-11 23:20:07,2025-03-23 23:20:07,ADM000057,Sertifikat telah diterbitkan secara digital.
PDF013653,DIAJUKAN,,,2024-02-09 09:46:30,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013654,DIAJUKAN,,,2025-11-21 03:41:29,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013655,DIAJUKAN,,,2024-01-31 10:26:05,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013656,TERBIT,DOK011906,SERT/UMKMT/2026/00013656,2024-03-26 09:21:09,2024-04-07 09:21:09,ADM000055,Sertifikat telah diterbitkan secara digital.
PDF013657,TERBIT,DOK011907,SERT/UMKMT/2026/00013657,2026-01-21 01:26:45,2026-01-25 01:26:45,ADM000015,Sertifikat telah diterbitkan secara digital.
PDF013658,TERBIT,DOK011908,SERT/UMKMT/2026/00013658,2025-10-03 05:10:52,2025-10-07 05:10:52,ADM000088,Sertifikat telah diterbitkan secara digital.
PDF013659,DITOLAK,,,2026-03-22 16:52:05,,ADM000169,Progress pelatihan belum mencapai syarat minimal.
PDF013660,DIAJUKAN,,,2024-09-05 04:03:33,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013661,TERBIT,DOK011911,SERT/UMKMT/2026/00013661,2026-02-08 13:16:33,2026-02-18 13:16:33,ADM000243,Sertifikat telah diterbitkan secara digital.
PDF013662,TERBIT,DOK011912,SERT/UMKMT/2026/00013662,2026-03-05 09:43:05,2026-03-08 09:43:05,ADM000213,Sertifikat telah diterbitkan secara digital.
PDF013663,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013664,TERBIT,DOK011914,SERT/UMKMT/2026/00013664,2024-05-04 05:26:25,2024-05-14 05:26:25,ADM000225,Sertifikat telah diterbitkan secara digital.
PDF013665,DIAJUKAN,,,2024-08-24 15:39:51,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013666,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013667,TERBIT,DOK011917,SERT/UMKMT/2026/00013667,2026-04-19 14:12:42,2026-04-24 14:12:42,ADM000201,Sertifikat telah diterbitkan secara digital.
PDF013668,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013669,TERBIT,DOK011919,SERT/UMKMT/2026/00013669,2025-08-26 01:44:28,2025-08-27 01:44:28,ADM000242,Sertifikat telah diterbitkan secara digital.
PDF013670,TERBIT,DOK011920,SERT/UMKMT/2026/00013670,2026-02-04 21:58:12,2026-02-13 21:58:12,ADM000106,Sertifikat telah diterbitkan secara digital.
PDF013671,TERBIT,DOK011921,SERT/UMKMT/2026/00013671,2026-01-26 20:29:57,2026-02-06 20:29:57,ADM000176,Sertifikat telah diterbitkan secara digital.
PDF013672,DITOLAK,,,2025-06-11 15:23:10,,ADM000240,Data peserta perlu diperbaiki.
PDF013673,DIAJUKAN,,,2025-12-28 09:50:29,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013674,DITOLAK,,,2026-02-07 14:00:20,,ADM000148,Progress pelatihan belum mencapai syarat minimal.
PDF013675,DIAJUKAN,,,2025-11-21 13:08:11,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013676,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013677,TERBIT,DOK011927,SERT/UMKMT/2026/00013677,2024-07-01 06:26:02,2024-07-07 06:26:02,ADM000055,Sertifikat telah diterbitkan secara digital.
PDF013678,DIBATALKAN,,,2025-05-01 19:44:12,,ADM000158,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF013679,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013680,TERBIT,DOK011930,SERT/UMKMT/2026/00013680,2024-02-07 07:49:17,2024-02-10 07:49:17,ADM000223,Sertifikat telah diterbitkan secara digital.
PDF013681,TERBIT,DOK011931,SERT/UMKMT/2026/00013681,2024-07-28 05:27:07,2024-08-03 05:27:07,ADM000139,Sertifikat telah diterbitkan secara digital.
PDF013682,TERBIT,DOK011932,SERT/UMKMT/2026/00013682,2024-04-16 00:30:48,2024-04-28 00:30:48,ADM000211,Sertifikat telah diterbitkan secara digital.
PDF013683,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013684,TERBIT,DOK011934,SERT/UMKMT/2026/00013684,2024-07-24 13:22:01,2024-08-03 13:22:01,ADM000191,Sertifikat telah diterbitkan secara digital.
PDF013685,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013686,TERBIT,DOK011936,SERT/UMKMT/2026/00013686,2024-02-04 09:28:17,2024-02-12 09:28:17,ADM000063,Sertifikat telah diterbitkan secara digital.
PDF013687,TERBIT,DOK011937,SERT/UMKMT/2026/00013687,2026-01-22 06:39:03,2026-01-27 06:39:03,ADM000226,Sertifikat telah diterbitkan secara digital.
PDF013688,TERBIT,DOK011938,SERT/UMKMT/2026/00013688,2024-09-24 13:49:46,2024-10-05 13:49:46,ADM000201,Sertifikat telah diterbitkan secara digital.
PDF013689,TERBIT,DOK011939,SERT/UMKMT/2026/00013689,2024-06-25 21:16:16,2024-07-07 21:16:16,ADM000162,Sertifikat telah diterbitkan secara digital.
PDF013690,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013691,TERBIT,DOK011941,SERT/UMKMT/2026/00013691,2025-07-19 19:41:41,2025-07-24 19:41:41,ADM000138,Sertifikat telah diterbitkan secara digital.
PDF013692,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013693,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013694,DIAJUKAN,,,2024-05-08 04:21:47,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013695,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013696,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013697,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013698,TERBIT,DOK011948,SERT/UMKMT/2026/00013698,2025-11-19 15:15:58,2025-12-02 15:15:58,ADM000182,Sertifikat telah diterbitkan secara digital.
PDF013699,DIAJUKAN,,,2026-03-20 20:37:59,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013700,DIAJUKAN,,,2026-04-09 07:17:44,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013701,TERBIT,DOK011951,SERT/UMKMT/2026/00013701,2025-07-08 19:47:34,2025-07-11 19:47:34,ADM000005,Sertifikat telah diterbitkan secara digital.
PDF013702,TERBIT,DOK011952,SERT/UMKMT/2026/00013702,2025-10-08 17:06:08,2025-10-12 17:06:08,ADM000061,Sertifikat telah diterbitkan secara digital.
PDF013703,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013704,DIAJUKAN,,,2026-02-12 15:00:12,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013705,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013706,TERBIT,DOK011956,SERT/UMKMT/2026/00013706,2024-10-29 23:18:25,2024-11-03 23:18:25,ADM000027,Sertifikat telah diterbitkan secara digital.
PDF013707,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013708,TERBIT,DOK011958,SERT/UMKMT/2026/00013708,2025-08-07 05:11:13,2025-08-12 05:11:13,ADM000035,Sertifikat telah diterbitkan secara digital.
PDF013709,DIAJUKAN,,,2026-04-26 20:27:06,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013710,DIAJUKAN,,,2024-05-03 05:04:52,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013711,TERBIT,DOK011961,SERT/UMKMT/2026/00013711,2024-05-01 20:11:58,2024-05-08 20:11:58,ADM000207,Sertifikat telah diterbitkan secara digital.
PDF013712,TERBIT,DOK011962,SERT/UMKMT/2026/00013712,2025-02-08 01:18:12,2025-02-17 01:18:12,ADM000073,Sertifikat telah diterbitkan secara digital.
PDF013713,DITOLAK,,,2025-12-10 01:40:54,,ADM000139,Progress pelatihan belum mencapai syarat minimal.
PDF013714,TERBIT,DOK011964,SERT/UMKMT/2026/00013714,2025-12-20 19:18:30,2025-12-27 19:18:30,ADM000003,Sertifikat telah diterbitkan secara digital.
PDF013715,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013716,DITOLAK,,,2025-08-21 19:53:44,,ADM000067,Data peserta perlu diperbaiki.
PDF013717,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013718,TERBIT,DOK011968,SERT/UMKMT/2026/00013718,2024-06-05 20:58:23,2024-06-09 20:58:23,ADM000216,Sertifikat telah diterbitkan secara digital.
PDF013719,DIAJUKAN,,,2024-05-17 01:57:46,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013720,TERBIT,DOK011970,SERT/UMKMT/2026/00013720,2026-01-14 12:04:43,2026-01-22 12:04:43,ADM000045,Sertifikat telah diterbitkan secara digital.
PDF013721,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013722,TERBIT,DOK011972,SERT/UMKMT/2026/00013722,2024-07-10 05:10:56,2024-07-11 05:10:56,ADM000044,Sertifikat telah diterbitkan secara digital.
PDF013723,TERBIT,DOK011973,SERT/UMKMT/2026/00013723,2025-08-25 21:25:44,2025-08-27 21:25:44,ADM000175,Sertifikat telah diterbitkan secara digital.
PDF013724,TERBIT,DOK011974,SERT/UMKMT/2026/00013724,2024-08-10 01:54:21,2024-08-23 01:54:21,ADM000191,Sertifikat telah diterbitkan secara digital.
PDF013725,DITOLAK,,,2024-09-16 17:43:53,,ADM000114,Progress pelatihan belum mencapai syarat minimal.
PDF013726,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013727,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013728,DITOLAK,,,2024-05-11 22:21:51,,ADM000048,Tugas proyek belum diterima.
PDF013729,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013730,TERBIT,DOK011980,SERT/UMKMT/2026/00013730,2024-06-22 10:45:09,2024-06-23 10:45:09,ADM000081,Sertifikat telah diterbitkan secara digital.
PDF013731,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013732,DIAJUKAN,,,2025-01-16 12:10:58,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013733,TERBIT,DOK011983,SERT/UMKMT/2026/00013733,2024-11-19 22:14:05,2024-11-24 22:14:05,ADM000028,Sertifikat telah diterbitkan secara digital.
PDF013734,DIAJUKAN,,,2024-09-16 06:25:18,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013735,TERBIT,DOK011985,SERT/UMKMT/2026/00013735,2024-04-01 16:19:09,2024-04-05 16:19:09,ADM000090,Sertifikat telah diterbitkan secara digital.
PDF013736,TERBIT,DOK011986,SERT/UMKMT/2026/00013736,2024-06-22 05:22:36,2024-06-25 05:22:36,ADM000018,Sertifikat telah diterbitkan secara digital.
PDF013737,TERBIT,DOK011987,SERT/UMKMT/2026/00013737,2025-09-03 20:05:54,2025-09-17 20:05:54,ADM000039,Sertifikat telah diterbitkan secara digital.
PDF013738,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013739,DITOLAK,,,2026-02-15 05:39:52,,ADM000093,Progress pelatihan belum mencapai syarat minimal.
PDF013740,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013741,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013742,DIAJUKAN,,,2025-08-09 12:27:34,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013743,TERBIT,DOK011993,SERT/UMKMT/2026/00013743,2025-04-15 17:06:40,2025-04-18 17:06:40,ADM000227,Sertifikat telah diterbitkan secara digital.
PDF013744,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013745,DIAJUKAN,,,2025-07-23 19:06:28,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013746,DIAJUKAN,,,2025-12-14 17:20:42,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013747,DIAJUKAN,,,2024-07-22 15:27:57,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013748,TERBIT,DOK011998,SERT/UMKMT/2026/00013748,2026-05-28 07:15:08,2026-06-10 07:15:08,ADM000199,Sertifikat telah diterbitkan secara digital.
PDF013749,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013750,DITOLAK,,,2025-04-08 08:34:13,,ADM000086,Tugas proyek belum diterima.
PDF013751,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013752,TERBIT,DOK012002,SERT/UMKMT/2026/00013752,2025-06-16 09:55:30,2025-06-28 09:55:30,ADM000090,Sertifikat telah diterbitkan secara digital.
PDF013753,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013754,TERBIT,DOK012004,SERT/UMKMT/2026/00013754,2026-02-17 14:54:51,2026-02-22 14:54:51,ADM000216,Sertifikat telah diterbitkan secara digital.
PDF013755,TERBIT,DOK012005,SERT/UMKMT/2026/00013755,2024-12-17 10:51:27,2024-12-27 10:51:27,ADM000068,Sertifikat telah diterbitkan secara digital.
PDF013756,DIBATALKAN,,,2025-11-04 19:21:29,,ADM000040,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF013757,DIAJUKAN,,,2026-02-17 16:51:41,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013758,TERBIT,DOK012008,SERT/UMKMT/2026/00013758,2026-04-26 07:51:08,2026-04-29 07:51:08,ADM000148,Sertifikat telah diterbitkan secara digital.
PDF013759,TERBIT,DOK012009,SERT/UMKMT/2026/00013759,2024-07-16 19:02:25,2024-07-27 19:02:25,ADM000085,Sertifikat telah diterbitkan secara digital.
PDF013760,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013761,TERBIT,DOK012011,SERT/UMKMT/2026/00013761,2025-12-05 22:51:48,2025-12-13 22:51:48,ADM000030,Sertifikat telah diterbitkan secara digital.
PDF013762,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013763,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013764,DITOLAK,,,2025-01-29 12:17:46,,ADM000143,Tugas proyek belum diterima.
PDF013765,TERBIT,DOK012015,SERT/UMKMT/2026/00013765,2025-10-09 11:47:13,2025-10-20 11:47:13,ADM000244,Sertifikat telah diterbitkan secara digital.
PDF013766,TERBIT,DOK012016,SERT/UMKMT/2026/00013766,2026-01-31 15:39:48,2026-02-01 15:39:48,ADM000018,Sertifikat telah diterbitkan secara digital.
PDF013767,DIAJUKAN,,,2024-08-02 22:05:38,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013768,TERBIT,DOK012018,SERT/UMKMT/2026/00013768,2025-12-04 00:04:15,2025-12-05 00:04:15,ADM000101,Sertifikat telah diterbitkan secara digital.
PDF013769,TERBIT,DOK012019,SERT/UMKMT/2026/00013769,2025-08-02 23:36:38,2025-08-05 23:36:38,ADM000026,Sertifikat telah diterbitkan secara digital.
PDF013770,TERBIT,DOK012020,SERT/UMKMT/2026/00013770,2025-02-07 13:45:16,2025-02-10 13:45:16,ADM000175,Sertifikat telah diterbitkan secara digital.
PDF013771,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013772,TERBIT,DOK012022,SERT/UMKMT/2026/00013772,2024-08-15 20:13:10,2024-08-16 20:13:10,ADM000106,Sertifikat telah diterbitkan secara digital.
PDF013773,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013774,TERBIT,DOK012024,SERT/UMKMT/2026/00013774,2024-02-04 01:05:19,2024-02-07 01:05:19,ADM000088,Sertifikat telah diterbitkan secara digital.
PDF013775,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013776,TERBIT,DOK012026,SERT/UMKMT/2026/00013776,2024-04-18 05:37:24,2024-04-28 05:37:24,ADM000096,Sertifikat telah diterbitkan secara digital.
PDF013777,TERBIT,DOK012027,SERT/UMKMT/2026/00013777,2024-10-14 20:01:49,2024-10-23 20:01:49,ADM000250,Sertifikat telah diterbitkan secara digital.
PDF013778,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013779,TERBIT,DOK012029,SERT/UMKMT/2026/00013779,2026-01-07 08:58:58,2026-01-15 08:58:58,ADM000164,Sertifikat telah diterbitkan secara digital.
PDF013780,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013781,DIAJUKAN,,,2025-04-12 20:42:12,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013782,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013783,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013784,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013785,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013786,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013787,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013788,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013789,TERBIT,DOK012039,SERT/UMKMT/2026/00013789,2024-03-20 00:54:30,2024-03-22 00:54:30,ADM000237,Sertifikat telah diterbitkan secara digital.
PDF013790,TERBIT,DOK012040,SERT/UMKMT/2026/00013790,2026-05-18 05:15:07,2026-05-29 05:15:07,ADM000175,Sertifikat telah diterbitkan secara digital.
PDF013791,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013792,TERBIT,DOK012042,SERT/UMKMT/2026/00013792,2025-11-24 11:32:25,2025-12-08 11:32:25,ADM000211,Sertifikat telah diterbitkan secara digital.
PDF013793,TERBIT,DOK012043,SERT/UMKMT/2026/00013793,2026-05-31 21:04:59,2026-06-10 21:04:59,ADM000233,Sertifikat telah diterbitkan secara digital.
PDF013794,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013795,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013796,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013797,TERBIT,DOK012047,SERT/UMKMT/2026/00013797,2025-07-09 08:34:11,2025-07-12 08:34:11,ADM000046,Sertifikat telah diterbitkan secara digital.
PDF013798,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013799,TERBIT,DOK012049,SERT/UMKMT/2026/00013799,2025-11-14 12:45:24,2025-11-17 12:45:24,ADM000093,Sertifikat telah diterbitkan secara digital.
PDF013800,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013801,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013802,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013803,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013804,DIAJUKAN,,,2026-04-24 08:58:51,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013805,TERBIT,DOK012055,SERT/UMKMT/2026/00013805,2025-09-02 18:23:56,2025-09-16 18:23:56,ADM000195,Sertifikat telah diterbitkan secara digital.
PDF013806,DIBATALKAN,,,2024-12-04 19:51:20,,ADM000232,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF013807,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013808,TERBIT,DOK012058,SERT/UMKMT/2026/00013808,2024-04-29 20:37:35,2024-05-11 20:37:35,ADM000022,Sertifikat telah diterbitkan secara digital.
PDF013809,DITOLAK,,,2024-12-03 09:07:51,,ADM000101,Tugas proyek belum diterima.
PDF013810,DITOLAK,,,2026-02-25 08:40:18,,ADM000105,Tugas proyek belum diterima.
PDF013811,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013812,DIAJUKAN,,,2024-08-06 22:43:39,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013813,DIAJUKAN,,,2025-03-04 16:40:46,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013814,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013815,TERBIT,DOK012065,SERT/UMKMT/2026/00013815,2025-04-28 17:25:23,2025-04-30 17:25:23,ADM000160,Sertifikat telah diterbitkan secara digital.
PDF013816,TERBIT,DOK012066,SERT/UMKMT/2026/00013816,2024-05-17 17:12:28,2024-05-18 17:12:28,ADM000168,Sertifikat telah diterbitkan secara digital.
PDF013817,TERBIT,DOK012067,SERT/UMKMT/2026/00013817,2025-09-05 14:17:17,2025-09-16 14:17:17,ADM000192,Sertifikat telah diterbitkan secara digital.
PDF013818,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013819,TERBIT,DOK012069,SERT/UMKMT/2026/00013819,2024-12-29 00:46:43,2025-01-04 00:46:43,ADM000116,Sertifikat telah diterbitkan secara digital.
PDF013820,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF013821,TERBIT,DOK012071,SERT/UMKMT/2026/00013821,2025-04-29 18:55:34,2025-04-30 18:55:34,ADM000207,Sertifikat telah diterbitkan secara digital.
PDF013822,TERBIT,DOK012072,SERT/UMKMT/2026/00013822,2024-03-30 21:27:25,2024-04-08 21:27:25,ADM000207,Sertifikat telah diterbitkan secara digital.
PDF013823,TERBIT,DOK012073,SERT/UMKMT/2026/00013823,2025-07-03 04:18:14,2025-07-04 04:18:14,ADM000117,Sertifikat telah diterbitkan secara digital.
PDF013824,DIAJUKAN,,,2024-11-08 15:55:26,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF013825,TERBIT,DOK012075,SERT/UMKMT/2026/00013825,2024-10-16 23:42:33,2024-10-26 23:42:33,ADM000144,Sertifikat telah diterbitkan secara digital.
PDF013826,DIBATALKAN,,,2025-08-01 14:36:33,,ADM000058,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF013827,TERBIT,DOK012077,SERT/UMKMT/2026/00013827,2025-11-02 08:55:25,2025-11-07 08:55:25,ADM000012,Sertifikat telah diterbitkan secara digital.
