umkm_id,status_perkembangan_id,laba_harian,jumlah_produk,created_at
UMK004054,STABIL,160000,4,2026-05-31 06:22:00
UMK004055,STABIL,250000,7,2026-05-31 03:21:00
UMK004056,STABIL,280000,5,2026-05-31 01:36:00
UMK004057,STABIL,307000,7,2026-05-31 03:09:00
UMK004058,STABIL,194000,3,2026-05-31 09:26:00
UMK004059,STABIL,167000,4,2026-05-31 08:48:00
UMK004060,STABIL,161000,4,2026-05-31 08:19:00
UMK004061,STABIL,552000,3,2026-05-31 08:18:00
UMK004062,STABIL,112000,6,2026-05-31 07:57:00
UMK004063,STABIL,133000,1,2026-05-31 05:32:00
UMK004064,NAIK,1243000,3,2026-05-31 08:58:00
UMK004065,STABIL,1051000,5,2026-05-31 06:18:00
UMK004066,STABIL,678000,5,2026-05-31 03:42:00
UMK004067,TURUN,154000,6,2026-05-31 04:26:00
UMK004068,NAIK,402000,6,2026-05-31 10:00:00
UMK004069,STABIL,194000,2,2026-05-31 01:22:00
UMK004070,EKSPANSI,419000,2,2026-05-31 05:48:00
UMK004071,STABIL,737000,3,2026-05-31 08:52:00
UMK004072,NAIK,743000,4,2026-05-31 05:18:00
UMK004073,NAIK,990000,6,2026-05-31 01:51:00
UMK004074,TURUN,130794,4,2026-05-31 05:29:00
UMK004075,STABIL,217000,4,2026-05-31 07:37:00
UMK004076,STABIL,264000,6,2026-05-31 09:13:00
UMK004077,NAIK,371000,4,2026-05-31 03:24:00
UMK004078,STABIL,350000,3,2026-05-31 05:39:00
UMK004079,STABIL,2933000,4,2026-05-31 04:49:00
UMK004080,STABIL,297000,7,2026-05-31 01:03:00
UMK004081,STABIL,181000,3,2026-05-31 09:43:00
UMK004082,EKSPANSI,2550000,8,2026-05-31 08:11:00
UMK004083,STABIL,497000,2,2026-05-31 04:40:00
UMK004084,STABIL,133000,6,2026-05-31 05:58:00
UMK004085,NAIK,648000,5,2026-05-31 09:18:00
UMK004086,STABIL,126000,6,2026-05-31 04:02:00
UMK004087,STABIL,2204000,6,2026-05-31 04:42:00
UMK004088,STABIL,607000,7,2026-05-31 07:36:00
UMK004089,NAIK,970000,5,2026-05-31 09:41:00
UMK004090,NAIK,181000,7,2026-05-31 01:49:00
UMK004091,NAIK,1132000,3,2026-05-31 02:44:00
UMK004092,NAIK,170000,1,2026-05-31 04:02:00
UMK004093,STABIL,248000,7,2026-05-31 04:01:00
UMK004094,NAIK,4574000,3,2026-05-31 09:41:00
UMK004095,STABIL,203000,2,2026-05-31 05:12:00
UMK004096,NAIK,1407000,4,2026-05-31 06:44:00
UMK004097,STABIL,1051000,2,2026-05-31 03:34:00
UMK004098,STABIL,2295000,3,2026-05-31 03:57:00
UMK004099,NAIK,803000,5,2026-05-31 02:00:00
UMK004100,STABIL,1892000,4,2026-05-31 03:34:00
UMK004101,NAIK,389000,2,2026-05-31 04:31:00
UMK004102,STABIL,233000,2,2026-05-31 04:56:00
UMK004103,STABIL,751000,5,2026-05-31 07:12:00
UMK004104,STABIL,221000,4,2026-05-31 03:05:00
UMK004105,EKSPANSI,407000,4,2026-05-31 05:00:00
UMK004106,STABIL,240000,3,2026-05-31 06:02:00
UMK004107,EKSPANSI,1547000,4,2026-05-31 01:17:00
UMK004108,STABIL,403000,5,2026-05-31 03:56:00
UMK004109,NAIK,604000,2,2026-05-31 07:50:00
UMK004110,STABIL,307000,3,2026-05-31 06:37:00
UMK004111,NAIK,1588000,6,2026-05-31 03:38:00
UMK004112,STABIL,341000,6,2026-05-31 03:03:00
UMK004113,NAIK,404000,5,2026-05-31 02:19:00
UMK004114,NAIK,869000,3,2026-05-31 06:56:00
UMK004115,STABIL,494000,5,2026-05-31 06:36:00
UMK004116,STABIL,65000,3,2026-05-31 06:35:00
UMK004117,STABIL,326000,6,2026-05-31 01:27:00
UMK004118,STABIL,297000,6,2026-05-31 05:53:00
UMK004119,STABIL,306000,5,2026-05-31 04:24:00
UMK004120,STABIL,2860000,4,2026-05-31 01:57:00
UMK004121,NAIK,1142000,4,2026-05-31 04:02:00
UMK004122,STABIL,325000,3,2026-05-31 06:48:00
UMK004123,NAIK,557000,4,2026-05-31 05:23:00
UMK004124,STABIL,673000,5,2026-05-31 03:02:00
UMK004125,NAIK,602000,6,2026-05-31 01:07:00
UMK004126,STABIL,1527000,5,2026-05-31 01:08:00
UMK004127,NAIK,373000,4,2026-05-31 06:33:00
UMK004128,NAIK,132000,6,2026-05-31 01:45:00
UMK004129,NAIK,329000,4,2026-05-31 06:34:00
UMK004130,STABIL,292000,4,2026-05-31 08:30:00
UMK004131,STABIL,250000,2,2026-05-31 06:25:00
UMK004132,NAIK,1177000,4,2026-05-31 09:35:00
UMK004133,NAIK,473000,6,2026-05-31 06:44:00
UMK004134,STABIL,161000,6,2026-05-31 07:03:00
UMK004135,STABIL,225000,2,2026-05-31 07:47:00
UMK004136,NAIK,391000,1,2026-05-31 04:57:00
UMK004137,NAIK,189000,3,2026-05-31 02:28:00
UMK004138,STABIL,60000,5,2026-05-31 04:53:00
UMK004139,EKSPANSI,528000,4,2026-05-31 08:30:00
UMK004140,STABIL,463000,6,2026-05-31 02:57:00
UMK004141,STABIL,437000,5,2026-05-31 04:46:00
UMK004142,STABIL,867000,5,2026-05-31 06:36:00
UMK004143,STABIL,153000,7,2026-05-31 06:23:00
UMK004144,STABIL,244000,6,2026-05-31 01:45:00
UMK004145,STABIL,86000,5,2026-05-31 03:08:00
UMK004146,NAIK,487000,1,2026-05-31 06:03:00
UMK004147,STABIL,776000,4,2026-05-31 09:53:00
UMK004148,NAIK,204000,5,2026-05-31 05:28:00
UMK004149,STABIL,1227000,5,2026-05-31 04:45:00
UMK004150,STABIL,156000,4,2026-05-31 08:16:00
UMK004151,STABIL,328000,3,2026-05-31 04:33:00
UMK004152,STABIL,82069,3,2026-05-31 08:00:00
UMK004153,NAIK,223000,6,2026-05-31 07:05:00
UMK004154,NAIK,1866000,3,2026-05-31 01:05:00
UMK004155,STABIL,206000,4,2026-05-31 01:46:00
UMK004156,NAIK,419000,5,2026-05-31 03:46:00
UMK004157,STABIL,625000,1,2026-05-31 07:28:00
UMK004158,NAIK,174000,3,2026-05-31 07:31:00
UMK004159,STABIL,375000,3,2026-05-31 01:53:00
UMK004160,STABIL,131000,2,2026-05-31 08:51:00
UMK004161,STABIL,212000,1,2026-05-31 06:55:00
UMK004162,STABIL,220000,4,2026-05-31 08:21:00
UMK004163,STABIL,1590000,7,2026-05-31 01:56:00
UMK004164,NAIK,374000,4,2026-05-31 09:19:00
UMK004165,STABIL,98000,1,2026-05-31 01:41:00
UMK004166,STABIL,255000,2,2026-05-31 08:04:00
UMK004167,NAIK,208000,4,2026-05-31 02:26:00
UMK004168,EKSPANSI,779000,6,2026-05-31 04:33:00
UMK004169,NAIK,623000,3,2026-05-31 05:45:00
UMK004170,STABIL,111000,5,2026-05-31 01:02:00
UMK004171,TURUN,41954,6,2026-05-31 05:22:00
UMK004172,NAIK,1414000,1,2026-05-31 06:24:00
UMK004173,STABIL,330000,4,2026-05-31 07:23:00
UMK004174,STABIL,232000,3,2026-05-31 06:26:00
UMK004175,STABIL,330000,3,2026-05-31 05:18:00
UMK004176,STABIL,144000,3,2026-05-31 09:40:00
UMK004177,STABIL,534000,2,2026-05-31 07:01:00
UMK004178,STABIL,129000,3,2026-05-31 05:48:00
UMK004179,STABIL,170000,6,2026-05-31 05:28:00
UMK004180,NAIK,414000,3,2026-05-31 05:07:00
UMK004181,EKSPANSI,167000,2,2026-05-31 09:22:00
UMK004182,STABIL,619000,3,2026-05-31 01:29:00
UMK004183,STABIL,387000,3,2026-05-31 04:03:00
UMK004184,STABIL,67000,3,2026-05-31 08:19:00
UMK004185,STABIL,372000,6,2026-05-31 02:17:00
UMK004186,STABIL,572000,5,2026-05-31 02:54:00
UMK004187,STABIL,301000,1,2026-05-31 09:14:00
UMK004188,EKSPANSI,2158000,6,2026-05-31 04:34:00
UMK004189,NAIK,1207000,4,2026-05-31 03:01:00
UMK004190,NAIK,325000,7,2026-05-31 02:55:00
UMK004191,STABIL,236000,4,2026-05-31 02:44:00
UMK004192,STABIL,2248000,5,2026-05-31 02:16:00
UMK004193,EKSPANSI,122000,4,2026-05-31 05:50:00
UMK004194,STABIL,257000,7,2026-05-31 01:36:00
UMK004195,EKSPANSI,358000,8,2026-05-31 03:34:00
UMK004196,STABIL,235000,5,2026-05-31 09:24:00
UMK004197,NAIK,606000,6,2026-05-31 02:47:00
UMK004198,STABIL,514000,3,2026-05-31 01:22:00
UMK004199,NAIK,291000,6,2026-05-31 09:36:00
UMK004200,STABIL,361000,5,2026-05-31 09:34:00
UMK004201,STABIL,226000,5,2026-05-31 06:26:00
UMK004202,STABIL,395000,2,2026-05-31 06:19:00
UMK004203,STABIL,473000,6,2026-05-31 02:27:00
UMK004204,STABIL,529000,6,2026-05-31 01:43:00
UMK004205,STABIL,758000,3,2026-05-31 03:45:00
UMK004206,NAIK,223000,4,2026-05-31 03:37:00
UMK004207,NAIK,270000,5,2026-05-31 02:32:00
UMK004208,STABIL,190000,5,2026-05-31 09:59:00
UMK004209,STABIL,146000,6,2026-05-31 07:48:00
UMK004210,STABIL,416000,1,2026-05-31 02:56:00
UMK004211,STABIL,392000,5,2026-05-31 05:59:00
UMK004212,STABIL,632000,5,2026-05-31 01:08:00
UMK004213,STABIL,216000,3,2026-05-31 08:58:00
UMK004214,STABIL,454000,2,2026-05-31 01:40:00
UMK004215,STABIL,66000,6,2026-05-31 02:12:00
UMK004216,STABIL,245000,3,2026-05-31 09:11:00
UMK004217,STABIL,146000,7,2026-05-31 09:27:00
UMK004218,STABIL,656000,6,2026-05-31 06:07:00
UMK004219,NAIK,473000,7,2026-05-31 06:05:00
UMK004220,STABIL,425000,4,2026-05-31 03:46:00
UMK004221,STABIL,177000,4,2026-05-31 03:28:00
UMK004222,STABIL,437000,6,2026-05-31 05:31:00
UMK004223,STABIL,111000,3,2026-05-31 09:52:00
UMK004224,STABIL,321000,5,2026-05-31 04:06:00
UMK004225,STABIL,570000,2,2026-05-31 03:13:00
UMK004226,NAIK,123000,4,2026-05-31 03:32:00
UMK004227,STABIL,292000,2,2026-05-31 07:13:00
UMK004228,EKSPANSI,621000,4,2026-05-31 07:52:00
UMK004229,STABIL,443000,4,2026-05-31 02:11:00
UMK004230,STABIL,147000,7,2026-05-31 07:29:00
UMK004231,NAIK,334000,2,2026-05-31 08:55:00
UMK004232,STABIL,723000,4,2026-05-31 05:07:00
UMK004233,STABIL,209000,7,2026-05-31 02:44:00
UMK004234,STABIL,250000,6,2026-05-31 07:18:00
UMK004235,STABIL,97000,3,2026-05-31 06:35:00
UMK004236,STABIL,200000,3,2026-05-31 05:10:00
UMK004237,NAIK,777000,5,2026-05-31 04:46:00
UMK004238,NAIK,580000,4,2026-05-31 06:05:00
UMK004239,STABIL,312000,1,2026-05-31 01:32:00
UMK004240,NAIK,350000,6,2026-05-31 04:34:00
UMK004241,STABIL,1024000,2,2026-05-31 01:30:00
UMK004242,STABIL,2258000,7,2026-05-31 04:06:00
UMK004243,STABIL,433000,1,2026-05-31 01:14:00
UMK004244,STABIL,323000,3,2026-05-31 09:29:00
UMK004245,STABIL,309000,2,2026-05-31 05:20:00
UMK004246,STABIL,317000,6,2026-05-31 02:34:00
UMK004247,STABIL,217000,1,2026-05-31 06:36:00
UMK004248,STABIL,351000,3,2026-05-31 04:47:00
UMK004249,STABIL,127000,5,2026-05-31 07:16:00
UMK004250,STABIL,371000,2,2026-05-31 01:21:00
UMK004251,NAIK,100000,5,2026-05-31 02:54:00
UMK004252,NAIK,509000,3,2026-05-31 01:43:00
UMK004253,STABIL,1441000,5,2026-05-31 03:27:00
UMK004254,EKSPANSI,196000,4,2026-05-31 03:07:00
UMK004255,STABIL,346000,5,2026-05-31 08:37:00
UMK004256,NAIK,216000,7,2026-05-31 02:58:00
UMK004257,STABIL,162000,1,2026-05-31 04:52:00
UMK004258,STABIL,234000,4,2026-05-31 02:44:00
UMK004259,STABIL,708000,4,2026-05-31 01:47:00
UMK004260,STABIL,299000,6,2026-05-31 01:38:00
UMK004261,NAIK,933000,5,2026-05-31 02:25:00
UMK004262,STABIL,330000,2,2026-05-31 05:49:00
UMK004263,STABIL,822000,4,2026-05-31 06:58:00
UMK004264,EKSPANSI,942000,4,2026-05-31 07:25:00
UMK004265,NAIK,283000,4,2026-05-31 03:32:00
UMK004266,STABIL,539000,5,2026-05-31 09:35:00
UMK004267,NAIK,482000,4,2026-05-31 02:24:00
UMK004268,BERISIKO,121693,6,2026-05-31 03:13:00
UMK004269,STABIL,277000,4,2026-05-31 03:07:00
UMK004270,NAIK,1161000,1,2026-05-31 07:44:00
UMK004271,STABIL,1658000,5,2026-05-31 05:00:00
UMK004272,STABIL,275000,2,2026-05-31 07:35:00
UMK004273,STABIL,411000,5,2026-05-31 05:47:00
UMK004274,STABIL,232000,2,2026-05-31 08:09:00
UMK004275,STABIL,3251000,1,2026-05-31 08:33:00
UMK004276,STABIL,399000,2,2026-05-31 07:26:00
UMK004277,STABIL,68000,6,2026-05-31 02:00:00
UMK004278,STABIL,304000,6,2026-05-31 05:49:00
UMK004279,NAIK,274000,2,2026-05-31 01:09:00
UMK004280,NAIK,872000,5,2026-05-31 08:01:00
UMK004281,STABIL,272000,5,2026-05-31 01:54:00
UMK004282,STABIL,322000,4,2026-05-31 02:50:00
UMK004283,EKSPANSI,710000,2,2026-05-31 09:17:00
UMK004284,NAIK,917000,6,2026-05-31 07:31:00
UMK004285,EKSPANSI,1490000,6,2026-05-31 07:12:00
UMK004286,STABIL,627000,2,2026-05-31 07:17:00
UMK004287,NAIK,240000,5,2026-05-31 04:02:00
UMK004288,NAIK,163000,5,2026-05-31 08:21:00
UMK004289,STABIL,858000,7,2026-05-31 06:00:00
UMK004290,STABIL,191000,4,2026-05-31 07:53:00
UMK004291,EKSPANSI,289000,8,2026-05-31 09:20:00
UMK004292,NAIK,144000,3,2026-05-31 04:18:00
UMK004293,STABIL,308000,2,2026-05-31 09:56:00
UMK004294,NAIK,190000,5,2026-05-31 03:20:00
UMK004295,NAIK,2103000,2,2026-05-31 06:19:00
UMK004296,STABIL,145000,6,2026-05-31 03:29:00
UMK004297,STABIL,53000,1,2026-05-31 05:37:00
UMK004298,EKSPANSI,483000,2,2026-05-31 09:30:00
UMK004299,STABIL,408000,5,2026-05-31 09:32:00
UMK004300,STABIL,208000,5,2026-05-31 02:44:00
UMK004301,NAIK,293000,4,2026-05-31 03:36:00
UMK004302,STABIL,500000,4,2026-05-31 03:56:00
UMK004303,STABIL,181000,1,2026-05-31 06:52:00
UMK004304,NAIK,269000,2,2026-05-31 07:05:00
UMK004305,NAIK,284000,5,2026-05-31 02:19:00
UMK004306,STABIL,63000,6,2026-05-31 08:25:00
UMK004307,NAIK,261000,4,2026-05-31 02:21:00
UMK004308,STABIL,170000,6,2026-05-31 04:35:00
UMK004309,STABIL,365000,2,2026-05-31 06:43:00
UMK004310,STABIL,78000,2,2026-05-31 04:15:00
UMK004311,STABIL,721000,4,2026-05-31 09:06:00
UMK004312,STABIL,324000,3,2026-05-31 05:11:00
UMK004313,NAIK,568000,2,2026-05-31 04:32:00
UMK004314,NAIK,147000,6,2026-05-31 05:48:00
UMK004315,NAIK,386000,4,2026-05-31 05:33:00
UMK004316,STABIL,2113000,3,2026-05-31 02:57:00
UMK004317,NAIK,211000,1,2026-05-31 02:15:00
UMK004318,STABIL,100000,1,2026-05-31 03:25:00
UMK004319,NAIK,466000,7,2026-05-31 03:13:00
UMK004320,STABIL,218000,5,2026-05-31 05:57:00
UMK004321,STABIL,110000,4,2026-05-31 03:33:00
UMK004322,STABIL,90000,3,2026-05-31 06:43:00
UMK004323,STABIL,167000,6,2026-05-31 03:50:00
UMK004324,STABIL,120000,4,2026-05-31 02:59:00
UMK004325,BERISIKO,5384,3,2026-05-31 01:14:00
UMK004326,EKSPANSI,199000,6,2026-05-31 03:28:00
UMK004327,STABIL,304000,3,2026-05-31 09:58:00
UMK004328,STABIL,217000,4,2026-05-31 04:02:00
UMK004329,STABIL,531000,3,2026-05-31 07:17:00
UMK004330,NAIK,504000,4,2026-05-31 08:36:00
UMK004331,STABIL,671000,7,2026-05-31 09:41:00
UMK004332,STABIL,1974000,5,2026-05-31 05:53:00
UMK004333,STABIL,106000,4,2026-05-31 09:45:00
UMK004334,STABIL,646000,5,2026-05-31 08:02:00
UMK004335,STABIL,367000,7,2026-05-31 08:39:00
UMK004336,STABIL,138000,2,2026-05-31 06:43:00
UMK004337,STABIL,316000,4,2026-05-31 04:02:00
UMK004338,EKSPANSI,1804000,2,2026-05-31 01:02:00
UMK004339,STABIL,94000,5,2026-05-31 04:53:00
UMK004340,STABIL,455000,5,2026-05-31 02:21:00
UMK004341,STABIL,276000,6,2026-05-31 02:23:00
UMK004342,STABIL,209000,5,2026-05-31 05:55:00
UMK004343,STABIL,57000,2,2026-05-31 05:33:00
UMK004344,STABIL,71000,5,2026-05-31 07:59:00
UMK004345,STABIL,449000,5,2026-05-31 09:48:00
UMK004346,EKSPANSI,478000,4,2026-05-31 01:57:00
UMK004347,STABIL,55000,5,2026-05-31 07:16:00
UMK004348,STABIL,318000,4,2026-05-31 01:47:00
UMK004349,STABIL,237000,2,2026-05-31 07:55:00
UMK004350,STABIL,250000,5,2026-05-31 03:46:00
UMK004351,STABIL,227000,5,2026-05-31 04:21:00
UMK004352,STABIL,257000,4,2026-05-31 02:59:00
UMK004353,STABIL,1412000,3,2026-05-31 05:26:00
UMK004354,EKSPANSI,574000,4,2026-05-31 09:31:00
UMK004355,STABIL,146000,4,2026-05-31 04:53:00
UMK004356,STABIL,64000,4,2026-05-31 03:10:00
UMK004357,STABIL,272000,6,2026-05-31 06:11:00
UMK004358,STABIL,224000,6,2026-05-31 06:15:00
UMK004359,STABIL,378000,6,2026-05-31 07:49:00
UMK004360,STABIL,488000,3,2026-05-31 08:58:00
UMK004361,STABIL,330000,5,2026-05-31 02:26:00
UMK004362,NAIK,917000,1,2026-05-31 02:13:00
UMK004363,STABIL,337000,3,2026-05-31 04:43:00
UMK004364,STABIL,419000,3,2026-05-31 05:07:00
UMK004365,STABIL,73596,6,2026-05-31 05:02:00
UMK004366,STABIL,608000,5,2026-05-31 06:32:00
UMK004367,STABIL,219000,5,2026-05-31 09:39:00
UMK004368,STABIL,323000,3,2026-05-31 02:36:00
UMK004369,NAIK,120000,3,2026-05-31 09:54:00
UMK004370,STABIL,211000,3,2026-05-31 03:37:00
UMK004371,STABIL,203000,3,2026-05-31 07:12:00
UMK004372,STABIL,1417000,5,2026-05-31 02:38:00
UMK004373,STABIL,275000,4,2026-05-31 03:01:00
UMK004374,STABIL,406000,1,2026-05-31 04:56:00
UMK004375,STABIL,395000,7,2026-05-31 09:43:00
UMK004376,EKSPANSI,979000,6,2026-05-31 01:43:00
UMK004377,STABIL,239000,6,2026-05-31 03:41:00
UMK004378,NAIK,209000,2,2026-05-31 04:11:00
UMK004379,STABIL,472000,2,2026-05-31 07:17:00
UMK004380,EKSPANSI,488000,2,2026-05-31 07:33:00
UMK004381,STABIL,329000,3,2026-05-31 05:15:00
UMK004382,STABIL,766000,5,2026-05-31 01:13:00
UMK004383,STABIL,83000,3,2026-05-31 01:45:00
UMK004384,STABIL,147000,3,2026-05-31 01:37:00
UMK004385,STABIL,264000,3,2026-05-31 06:09:00
UMK004386,NAIK,1239000,6,2026-05-31 08:27:00
UMK004387,STABIL,163000,7,2026-05-31 05:56:00
UMK004388,STABIL,168000,2,2026-05-31 03:15:00
UMK004389,NAIK,1009000,6,2026-05-31 04:34:00
UMK004390,STABIL,394000,1,2026-05-31 09:47:00
UMK004391,STABIL,716000,7,2026-05-31 05:31:00
UMK004392,EKSPANSI,2034000,6,2026-05-31 05:17:00
UMK004393,NAIK,266000,5,2026-05-31 07:44:00
UMK004394,STABIL,762000,5,2026-05-31 09:07:00
UMK004395,STABIL,241000,2,2026-05-31 07:07:00
UMK004396,STABIL,485000,4,2026-05-31 05:12:00
UMK004397,NAIK,797000,6,2026-05-31 02:26:00
UMK004398,STABIL,231000,1,2026-05-31 06:50:00
UMK004399,NAIK,277000,5,2026-05-31 02:47:00
UMK004400,STABIL,331000,6,2026-05-31 04:13:00
UMK004401,STABIL,1911000,7,2026-05-31 05:44:00
UMK004402,STABIL,439000,7,2026-05-31 07:44:00
UMK004403,STABIL,361000,3,2026-05-31 07:38:00
UMK004404,STABIL,94000,6,2026-05-31 09:18:00
UMK004405,STABIL,245000,6,2026-05-31 09:44:00
UMK004406,EKSPANSI,559000,2,2026-05-31 08:19:00
UMK004407,NAIK,451000,2,2026-05-31 05:44:00
UMK004408,EKSPANSI,487000,4,2026-05-31 04:02:00
UMK004409,STABIL,342000,6,2026-05-31 06:45:00
UMK004410,STABIL,770000,3,2026-05-31 07:09:00
UMK004411,STABIL,174000,6,2026-05-31 07:20:00
UMK004412,EKSPANSI,2861000,6,2026-05-31 02:43:00
UMK004413,STABIL,584000,2,2026-05-31 05:23:00
UMK004414,STABIL,164000,6,2026-05-31 07:53:00
UMK004415,STABIL,622000,6,2026-05-31 06:51:00
UMK004416,NAIK,732000,2,2026-05-31 03:45:00
UMK004417,STABIL,1532000,4,2026-05-31 08:08:00
UMK004418,STABIL,411000,5,2026-05-31 01:07:00
UMK004419,STABIL,671000,3,2026-05-31 06:33:00
UMK004420,STABIL,474000,6,2026-05-31 08:57:00
UMK004421,STABIL,158000,5,2026-05-31 01:19:00
UMK004422,STABIL,463000,4,2026-05-31 06:24:00
UMK004423,STABIL,715000,3,2026-05-31 08:45:00
UMK004424,STABIL,330000,5,2026-05-31 01:07:00
UMK004425,STABIL,214000,3,2026-05-31 03:59:00
UMK004426,STABIL,348000,4,2026-05-31 07:13:00
UMK004427,NAIK,802000,3,2026-05-31 03:11:00
UMK004428,NAIK,560000,6,2026-05-31 01:23:00
UMK004429,STABIL,301000,2,2026-05-31 01:25:00
UMK004430,NAIK,306000,5,2026-05-31 01:19:00
UMK004431,STABIL,269000,3,2026-05-31 03:13:00
UMK004432,NAIK,379000,6,2026-05-31 03:53:00
UMK004433,STABIL,147000,3,2026-05-31 06:53:00
UMK004434,STABIL,533000,6,2026-05-31 09:13:00
UMK004435,NAIK,1277000,4,2026-05-31 05:45:00
UMK004436,NAIK,204000,2,2026-05-31 04:05:00
UMK004437,STABIL,1003000,5,2026-05-31 09:26:00
UMK004438,EKSPANSI,416000,6,2026-05-31 02:15:00
UMK004439,STABIL,350000,4,2026-05-31 01:36:00
UMK004440,STABIL,386000,5,2026-05-31 01:31:00
UMK004441,NAIK,2679000,7,2026-05-31 02:01:00
UMK004442,STABIL,281000,6,2026-05-31 04:14:00
UMK004443,NAIK,579000,5,2026-05-31 09:52:00
UMK004444,STABIL,518000,6,2026-05-31 04:23:00
UMK004445,STABIL,182000,6,2026-05-31 02:42:00
UMK004446,NAIK,232000,4,2026-05-31 09:16:00
UMK004447,STABIL,203000,2,2026-05-31 06:37:00
UMK004448,STABIL,318000,5,2026-05-31 09:11:00
UMK004449,EKSPANSI,321000,4,2026-05-31 03:34:00
UMK004450,STABIL,661000,4,2026-05-31 03:30:00
UMK004451,NAIK,1197000,4,2026-05-31 06:51:00
UMK004452,STABIL,493000,5,2026-05-31 09:49:00
UMK004453,EKSPANSI,538000,2,2026-05-31 07:01:00
UMK004454,STABIL,516000,6,2026-05-31 09:27:00
UMK004455,NAIK,288000,4,2026-05-31 02:10:00
UMK004456,STABIL,1423000,2,2026-05-31 03:22:00
UMK004457,STABIL,308000,2,2026-05-31 01:50:00
UMK004458,STABIL,577000,3,2026-05-31 07:26:00
UMK004459,STABIL,442000,2,2026-05-31 09:10:00
UMK004460,STABIL,313000,5,2026-05-31 01:48:00
UMK004461,NAIK,417000,6,2026-05-31 06:03:00
UMK004462,BERISIKO,16633,4,2026-05-31 08:03:00
UMK004463,STABIL,115000,4,2026-05-31 03:03:00
UMK004464,STABIL,487000,6,2026-05-31 04:52:00
UMK004465,STABIL,188000,2,2026-05-31 06:09:00
UMK004466,EKSPANSI,432000,4,2026-05-31 06:39:00
UMK004467,STABIL,370000,6,2026-05-31 02:04:00
UMK004468,NAIK,808000,7,2026-05-31 02:10:00
UMK004469,EKSPANSI,69000,4,2026-05-31 09:27:00
UMK004470,STABIL,294000,4,2026-05-31 03:53:00
UMK004471,STABIL,139000,6,2026-05-31 09:00:00
UMK004472,STABIL,317000,3,2026-05-31 07:54:00
UMK004473,NAIK,152000,7,2026-05-31 01:05:00
UMK004474,STABIL,124000,6,2026-05-31 09:29:00
UMK004475,STABIL,506000,3,2026-05-31 01:19:00
UMK004476,STABIL,229000,5,2026-05-31 03:44:00
UMK004477,EKSPANSI,138000,6,2026-05-31 02:24:00
UMK004478,STABIL,331000,4,2026-05-31 06:35:00
UMK004479,STABIL,321000,4,2026-05-31 02:52:00
UMK004480,STABIL,378000,5,2026-05-31 06:25:00
UMK004481,STABIL,110000,3,2026-05-31 07:33:00
UMK004482,NAIK,173000,5,2026-05-31 08:01:00
UMK004483,STABIL,391000,3,2026-05-31 08:44:00
UMK004484,STABIL,205000,5,2026-05-31 05:19:00
UMK004485,STABIL,318000,6,2026-05-31 02:14:00
UMK004486,EKSPANSI,602000,4,2026-05-31 02:30:00
UMK004487,STABIL,105000,3,2026-05-31 08:29:00
UMK004488,NAIK,716000,3,2026-05-31 05:32:00
UMK004489,STABIL,639000,6,2026-05-31 08:46:00
UMK004490,STABIL,172000,3,2026-05-31 05:34:00
UMK004491,STABIL,418000,6,2026-05-31 04:27:00
UMK004492,STABIL,213000,2,2026-05-31 08:06:00
UMK004493,STABIL,128000,1,2026-05-31 04:37:00
UMK004494,STABIL,301000,1,2026-05-31 03:29:00
UMK004495,STABIL,482000,6,2026-05-31 09:30:00
UMK004496,STABIL,493000,7,2026-05-31 04:41:00
UMK004497,STABIL,187000,2,2026-05-31 09:47:00
UMK004498,TURUN,103769,4,2026-05-31 03:52:00
UMK004499,STABIL,787000,3,2026-05-31 07:29:00
UMK004500,NAIK,191000,4,2026-05-31 07:14:00
UMK004501,STABIL,62000,4,2026-05-31 01:57:00
UMK004502,TURUN,185000,7,2026-05-31 03:29:00
UMK004503,STABIL,69000,5,2026-05-31 09:22:00
UMK004504,NAIK,443000,4,2026-05-31 01:03:00
UMK004505,STABIL,1558000,1,2026-05-31 07:25:00
UMK004506,STABIL,419000,3,2026-05-31 08:21:00
UMK004507,STABIL,771000,3,2026-05-31 03:43:00
UMK004508,NAIK,139000,6,2026-05-31 08:55:00
UMK004509,NAIK,309000,5,2026-05-31 04:34:00
UMK004510,STABIL,205000,3,2026-05-31 07:17:00
UMK004511,STABIL,308000,5,2026-05-31 09:25:00
UMK004512,STABIL,278000,3,2026-05-31 07:33:00
UMK004513,STABIL,351000,3,2026-05-31 09:36:00
UMK004514,STABIL,112000,5,2026-05-31 02:33:00
UMK004515,NAIK,304000,2,2026-05-31 04:43:00
UMK004516,STABIL,452000,5,2026-05-31 05:52:00
UMK004517,STABIL,433000,4,2026-05-31 03:41:00
UMK004518,EKSPANSI,96000,6,2026-05-31 06:02:00
UMK004519,STABIL,937000,6,2026-05-31 07:15:00
UMK004520,NAIK,569000,3,2026-05-31 05:20:00
UMK004521,NAIK,506000,2,2026-05-31 07:17:00
UMK004522,NAIK,90000,3,2026-05-31 06:55:00
UMK004523,NAIK,1193000,2,2026-05-31 02:02:00
UMK004524,STABIL,3344000,7,2026-05-31 07:09:00
UMK004525,STABIL,107000,3,2026-05-31 03:15:00
UMK004526,STABIL,282000,5,2026-05-31 08:53:00
UMK004527,NAIK,330000,2,2026-05-31 01:15:00
UMK004528,EKSPANSI,495000,2,2026-05-31 07:02:00
