lokasi_id,provinsi,kabupaten_kota,kecamatan,kelurahan,kode_pos,alamat_detail,latitude,longitude,created_at,updated_at
LOK002593,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Pasar Grogol Los C-44,-7.553295,110.766796,2026-01-07 03:59:50,2026-03-07 03:59:50
LOK002594,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Pasar Klewer Los D-225,-7.569132,110.787574,2024-12-23 00:32:43,2024-12-25 00:32:43
LOK002595,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,Jl. Pahlawan Gang Sawo No. 105,-7.363703,112.753309,2024-10-01 00:33:40,2024-11-26 00:33:40
LOK002596,Jawa Tengah,Semarang,Banyumanik,Srondol Wetan,50263,"Sentra UMKM Tembalang, Kios H135",-7.045014,110.392976,2025-05-24 08:40:43,2025-06-18 08:40:43
LOK002597,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Jl. Cendana KM 17.0, RT 05/RW 05",-7.551702,110.773139,2024-04-30 23:38:50,2024-05-08 23:38:50
LOK002598,DI Yogyakarta,Bantul,Banguntapan,Potorono,55198,Jl. Lingkar Utara Gang Sawo No. 207,-7.849246,110.425440,2026-02-07 08:41:35,2026-03-21 08:41:35
LOK002599,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Sentra UMKM Klewer, Kios A191",-7.590579,110.809071,2024-06-07 16:28:45,2024-07-08 16:28:45
LOK002600,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Lingkar Utara Kav. 213 Blok E,-7.553226,110.785478,2024-04-19 09:52:52,2024-05-16 09:52:52
LOK002601,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Pasar Kartasura Los D-194,-7.566909,110.823217,2026-04-30 23:49:17,2026-05-28 23:49:17
LOK002602,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Pasar Kliwon Kav. 139 Blok H,-7.540650,110.782923,2024-08-06 18:58:37,2024-08-20 18:58:37
LOK002603,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Kompleks Ruko Sumber Rejeki Blok D No. 215,-7.576811,110.759342,2024-12-03 02:04:33,2025-01-31 02:04:33
LOK002604,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Pasar Klewer Los E-133,-7.558212,110.818469,2025-12-22 11:53:01,2026-02-13 11:53:01
LOK002605,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,"Jl. Diponegoro KM 6.5, RT 03/RW 11",-7.797583,110.371652,2024-03-01 12:35:11,2024-04-18 12:35:11
LOK002606,Jawa Barat,Bekasi,Bekasi Selatan,Marga Jaya,17148,Jl. Pasar Kliwon No. 188 RT 04/RW 02,-6.250273,106.977844,2025-05-15 03:15:21,2025-06-24 03:15:21
LOK002607,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Jl. Ir. Soekarno No. 9 RT 06/RW 05,-7.533395,110.785521,2025-02-23 12:59:32,2025-03-26 12:59:32
LOK002608,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,Jl. M.H. Thamrin No. 10 RT 13/RW 09,-7.614656,110.822907,2025-10-14 03:01:11,2025-11-19 03:01:11
LOK002609,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Pasar Klewer Los F-186,-7.512758,110.763378,2025-01-27 23:42:13,2025-03-17 23:42:13
LOK002610,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Kompleks Ruko Cemara Blok G No. 8,-7.511504,110.744294,2025-04-04 23:06:01,2025-05-12 23:06:01
LOK002611,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Pasar Tembalang Los F-42,-7.572989,110.803643,2026-01-11 01:00:23,2026-03-02 01:00:23
LOK002612,Jawa Tengah,Klaten,Klaten Tengah,Mojayan,57414,Pasar Kartasura Los B-233,-7.705288,110.593046,2024-10-15 08:03:34,2024-11-20 08:03:34
LOK002613,DI Yogyakarta,Bantul,Banguntapan,Banguntapan,55198,Jl. Adi Sucipto No. 100 RT 11/RW 03,-7.836014,110.414900,2025-07-15 18:05:53,2025-08-08 18:05:53
LOK002614,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,"Sentra UMKM Kartasura, Kios G152",-7.558946,110.766483,2024-09-29 04:05:33,2024-11-06 04:05:33
LOK002615,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Jl. Pahlawan No. 89 RT 06/RW 10,-7.784246,110.393579,2026-03-01 07:03:53,2026-03-10 07:03:53
LOK002616,Jawa Timur,Surabaya,Wonokromo,Sawunggaling,60241,Jl. Melati No. 127 RT 08/RW 01,-7.283847,112.717572,2024-12-27 03:49:45,2024-12-31 03:49:45
LOK002617,Jawa Timur,Surabaya,Wonokromo,Jagir,60241,Kompleks Ruko Pasar Modern Blok B No. 72,-7.273885,112.735867,2024-05-12 06:47:37,2024-06-15 06:47:37
LOK002618,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Jl. Gatot Subroto KM 1.1, RT 11/RW 11",-7.552046,110.787051,2025-12-25 12:39:30,2026-02-19 12:39:30
LOK002619,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Sentra UMKM Kartasura, Kios G106",-7.547513,110.778361,2025-12-03 12:36:46,2025-12-31 12:36:46
LOK002620,Jawa Timur,Malang,Lowokwaru,Mojolangu,65141,Jl. Dr. Rajiman Kav. 132 Blok B,-7.942590,112.617388,2024-08-13 02:01:36,2024-10-04 02:01:36
LOK002621,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,"Jl. Jenderal Sudirman KM 13.0, RT 02/RW 01",-7.539262,110.760232,2025-09-26 17:10:55,2025-10-05 17:10:55
LOK002622,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Jl. KH Hasyim Asy'ari Kav. 64 Blok G,-7.554374,110.737328,2025-06-04 12:20:55,2025-06-12 12:20:55
LOK002623,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,"Sentra UMKM Nusukan, Kios G125",-7.359263,112.774291,2025-04-18 11:44:01,2025-05-30 11:44:01
LOK002624,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Tanjung No. 238 RT 01/RW 03,-7.612413,110.819538,2026-03-28 11:44:09,2026-05-12 11:44:09
LOK002625,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,Jl. Raden Saleh No. 160 RT 09/RW 05,-7.525382,110.587877,2024-01-20 14:18:27,2024-02-20 14:18:27
LOK002626,Sumatera Utara,Medan,Medan Kota,Siti Rejo,20216,"Sentra UMKM Pucangsawit, Kios C70",3.564439,98.683911,2025-10-24 22:11:27,2025-12-01 22:11:27
LOK002627,Jawa Barat,Bandung,Coblong,Dago,40135,Jl. Diponegoro Gang Arjuna No. 98,-6.897627,107.620642,2024-08-18 05:59:40,2024-08-26 05:59:40
LOK002628,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Ir. Soekarno No. 93 RT 03/RW 02,-7.545546,110.804148,2024-06-19 11:27:56,2024-08-06 11:27:56
LOK002629,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,Jl. Imam Bonjol No. 48 RT 01/RW 06,-7.328803,112.758623,2025-09-25 10:17:35,2025-11-15 10:17:35
LOK002630,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Veteran KM 15.9, RT 01/RW 10",-7.540553,110.770994,2026-05-02 00:00:15,2026-05-03 00:00:15
LOK002631,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Kyai Mojo Gang Anggrek No. 167,-7.539366,110.834137,2026-03-11 23:13:01,2026-04-12 23:13:01
LOK002632,Jawa Barat,Bandung,Coblong,Sekeloa,40135,Jl. Tentara Pelajar Gang Anggrek No. 3,-6.882257,107.602508,2024-11-03 17:15:49,2024-11-09 17:15:49
LOK002633,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,"Jl. Cendana KM 17.3, RT 03/RW 10",-7.726872,110.621157,2025-12-06 16:37:08,2026-01-12 16:37:08
LOK002634,Jawa Tengah,Magelang,Magelang Tengah,Cacaban,56122,Kompleks Ruko Sumber Rejeki Blok C No. 1,-7.477726,110.202038,2025-07-23 06:09:33,2025-09-21 06:09:33
LOK002635,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Jl. Mawar No. 41 RT 02/RW 12,-7.520196,110.765711,2024-06-28 20:27:30,2024-08-15 20:27:30
LOK002636,Jawa Barat,Bogor,Tanah Sareal,Kebon Pedes,16161,Jl. Ahmad Yani No. 51 RT 13/RW 05,-6.560492,106.794821,2026-02-07 06:00:36,2026-03-05 06:00:36
LOK002637,Jawa Barat,Bandung,Coblong,Lebakgede,40135,"Sentra UMKM Gede, Kios G184",-6.875938,107.608732,2024-11-08 16:23:48,2024-11-12 16:23:48
LOK002638,Jawa Timur,Madiun,Taman,Mojorejo,63139,Pasar Klewer Los G-200,-7.636723,111.539182,2024-01-01 20:09:07,2024-01-17 20:09:07
LOK002639,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Sentra UMKM Grogol, Kios C40",-7.571427,110.781885,2024-09-24 17:26:24,2024-11-08 17:26:24
LOK002640,Sumatera Utara,Medan,Medan Kota,Pusat Pasar,20216,Jl. Imam Bonjol Gang Srikandi No. 144,3.582579,98.655002,2024-07-26 16:44:18,2024-08-10 16:44:18
LOK002641,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Kompleks Ruko Griya Usaha Blok F No. 28,-7.549786,110.801432,2024-10-12 19:22:31,2024-11-04 19:22:31
LOK002642,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Kompleks Ruko Mutiara Blok E No. 220,-7.532038,110.773308,2025-09-04 17:47:04,2025-09-05 17:47:04
LOK002643,Jawa Timur,Surabaya,Wonokromo,Darmo,60241,Jl. Melati Kav. 46 Blok A,-7.267073,112.736364,2025-06-26 04:33:49,2025-08-06 04:33:49
LOK002644,DI Yogyakarta,Bantul,Banguntapan,Jambidan,55198,Kompleks Ruko Solo Baru Blok E No. 216,-7.829986,110.421855,2026-03-07 21:18:59,2026-04-02 21:18:59
LOK002645,Jawa Barat,Bogor,Tanah Sareal,Kedungbadak,16161,Kompleks Ruko Cemara Blok H No. 24,-6.548843,106.796278,2024-11-20 03:26:30,2024-11-24 03:26:30
LOK002646,Jawa Timur,Sidoarjo,Waru,Wadungasri,61256,"Sentra UMKM Grogol, Kios E218",-7.329843,112.745627,2026-02-02 07:50:23,2026-02-16 07:50:23
LOK002647,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Pasar Grogol Los C-28,-7.779115,110.403450,2025-05-30 04:18:29,2025-06-20 04:18:29
LOK002648,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,"Sentra UMKM Nusukan, Kios C19",-7.543264,110.838329,2026-05-05 03:02:55,2026-06-21 03:02:55
LOK002649,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Jl. Kapten Mulyadi Kav. 190 Blok C,-7.543906,110.838315,2025-01-14 14:11:57,2025-03-08 14:11:57
LOK002650,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,"Jl. Jenderal Sudirman KM 14.8, RT 06/RW 03",-7.554362,110.749493,2025-09-20 14:23:36,2025-09-25 14:23:36
LOK002651,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Lingkar Utara Gang Kenanga No. 217,-7.539786,110.752857,2024-10-16 08:07:52,2024-12-12 08:07:52
LOK002652,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Kaliurang No. 12 RT 02/RW 10,-7.548466,110.797793,2026-05-15 02:56:37,2026-06-02 02:56:37
LOK002653,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Pasar Grogol Los D-208,-7.534981,110.578011,2025-05-21 20:15:28,2025-06-25 20:15:28
LOK002654,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,"Sentra UMKM Grogol, Kios A40",-7.527376,110.740200,2026-01-24 00:56:59,2026-02-22 00:56:59
LOK002655,Jawa Tengah,Magelang,Magelang Tengah,Kemirirejo,56122,Jl. Raya Solo-Jogja Gang Anggrek No. 208,-7.463624,110.218316,2025-04-26 15:54:34,2025-05-21 15:54:34
LOK002656,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Sentra UMKM Grogol, Kios E50",-7.618472,110.817645,2025-08-12 12:52:08,2025-09-19 12:52:08
LOK002657,Jawa Timur,Malang,Lowokwaru,Dinoyo,65141,Pasar Colomadu Los D-142,-7.916976,112.644019,2025-07-17 22:13:11,2025-09-06 22:13:11
LOK002658,Jawa Tengah,Magelang,Magelang Tengah,Kemirirejo,56122,Jl. Cemara Gang Srikandi No. 39,-7.473073,110.228159,2024-10-29 08:02:54,2024-12-27 08:02:54
LOK002659,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Pasar Tembalang Los F-233,-7.571623,110.831293,2024-12-31 12:53:21,2025-01-07 12:53:21
LOK002660,Jawa Tengah,Salatiga,Sidorejo,Salatiga,50714,Jl. Kyai Mojo Kav. 72 Blok G,-7.344629,110.531714,2025-09-29 05:33:34,2025-11-28 05:33:34
LOK002661,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gandaria Utara,12190,Pasar Pucangsawit Los E-43,-6.205776,106.781224,2024-04-06 10:55:31,2024-05-31 10:55:31
LOK002662,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Pasar Kliwon Gang Kenanga No. 50,-7.541921,110.827009,2024-03-10 18:56:05,2024-03-20 18:56:05
LOK002663,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Brigjen Katamso KM 3.7, RT 07/RW 01",-7.545839,110.814116,2024-11-29 17:46:08,2025-01-12 17:46:08
LOK002664,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Pasar Kartasura Los C-216,-7.562368,110.770908,2025-06-30 09:36:00,2025-08-25 09:36:00
LOK002665,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Jl. Raden Saleh No. 55 RT 12/RW 09,-7.598377,110.827546,2024-02-07 15:01:00,2024-02-27 15:01:00
LOK002666,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Pasar Tembalang Los A-41,-7.546247,110.793074,2024-07-23 22:34:35,2024-09-10 22:34:35
LOK002667,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Kompleks Ruko Solo Baru Blok B No. 186,-7.529186,110.830311,2024-04-10 01:45:21,2024-06-04 01:45:21
LOK002668,Jawa Tengah,Pekalongan,Pekalongan Barat,Pringrejo,51116,Kompleks Ruko Solo Baru Blok G No. 2,-6.867379,109.649522,2026-02-13 11:54:48,2026-03-21 11:54:48
LOK002669,DI Yogyakarta,Yogyakarta,Umbulharjo,Warungboto,55164,"Jl. Veteran KM 1.3, RT 07/RW 05",-7.834330,110.390427,2024-07-26 08:20:56,2024-09-16 08:20:56
LOK002670,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Sentra UMKM Gede, Kios G16",-7.586711,110.788497,2025-06-22 17:39:26,2025-08-02 17:39:26
LOK002671,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Jl. Adi Sucipto KM 10.7, RT 03/RW 04",-7.590952,110.812152,2024-03-01 00:13:01,2024-04-26 00:13:01
LOK002672,Jawa Timur,Malang,Lowokwaru,Tulusrejo,65141,Jl. Kapten Mulyadi Gang Anggrek No. 77,-7.958869,112.632652,2026-03-10 19:35:41,2026-04-20 19:35:41
LOK002673,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Pasar Pucangsawit Los F-173,-7.571380,110.839195,2024-11-11 20:44:44,2024-12-01 20:44:44
LOK002674,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,"Sentra UMKM Gede, Kios B35",-7.769834,110.362500,2024-07-19 05:47:31,2024-08-07 05:47:31
LOK002675,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,"Sentra UMKM Colomadu, Kios B48",-7.064747,110.456589,2025-04-14 06:41:18,2025-05-17 06:41:18
LOK002676,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Pasar Kartasura Los E-162,-7.555234,110.773068,2024-05-13 03:01:25,2024-05-13 03:01:25
LOK002677,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,"Sentra UMKM Pucangsawit, Kios A99",-7.041291,110.437937,2025-01-27 13:21:44,2025-03-22 13:21:44
LOK002678,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,Pasar Nusukan Los E-32,-7.374158,112.764331,2024-05-31 11:31:03,2024-05-31 11:31:03
LOK002679,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,"Jl. Kapten Mulyadi KM 13.9, RT 01/RW 06",-7.527723,110.818230,2024-09-13 18:37:39,2024-09-15 18:37:39
LOK002680,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Kompleks Ruko Niaga Kartasura Blok E No. 74,-7.564204,110.813913,2025-12-12 04:22:26,2026-01-03 04:22:26
LOK002681,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,Jl. Nangka No. 224 RT 08/RW 04,-7.358582,112.738919,2025-08-06 12:48:21,2025-09-03 12:48:21
LOK002682,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,Jl. Adi Sumarmo Kav. 119 Blok B,-7.690760,110.608610,2026-05-24 05:44:19,2026-07-12 05:44:19
LOK002683,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Letjen Suprapto No. 50 RT 09/RW 04,-7.546643,110.813453,2025-07-30 04:25:22,2025-08-06 04:25:22
LOK002684,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Pasar Colomadu Los E-193,-7.597741,110.791014,2026-02-28 07:32:34,2026-03-10 07:32:34
LOK002685,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Kompleks Ruko Pasar Modern Blok G No. 10,-7.584143,110.791903,2024-03-19 08:17:47,2024-04-10 08:17:47
LOK002686,Jawa Tengah,Magelang,Magelang Tengah,Cacaban,56122,"Sentra UMKM Beringharjo, Kios B92",-7.469953,110.227877,2025-04-20 22:47:27,2025-05-16 22:47:27
LOK002687,Jawa Barat,Bogor,Tanah Sareal,Kedungbadak,16161,"Jl. Melati KM 18.9, RT 10/RW 11",-6.553109,106.797987,2025-05-01 16:23:02,2025-05-04 16:23:02
LOK002688,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Kompleks Ruko Solo Baru Blok F No. 110,-7.532269,110.781267,2025-02-20 13:20:00,2025-04-09 13:20:00
LOK002689,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,"Sentra UMKM Gede, Kios A183",-7.603607,110.816272,2024-02-03 00:09:03,2024-03-30 00:09:03
LOK002690,Jawa Timur,Surabaya,Wonokromo,Sawunggaling,60241,"Sentra UMKM Beringharjo, Kios E63",-7.296704,112.725412,2025-07-29 12:16:35,2025-08-10 12:16:35
LOK002691,Jawa Tengah,Salatiga,Sidorejo,Salatiga,50714,"Sentra UMKM Colomadu, Kios A31",-7.329624,110.528157,2025-03-26 20:26:05,2025-04-06 20:26:05
LOK002692,Jawa Timur,Sidoarjo,Waru,Tropodo,61256,"Jl. Jambu KM 14.9, RT 11/RW 09",-7.359787,112.740431,2025-10-26 08:51:59,2025-12-24 08:51:59
LOK002693,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Sentra UMKM Klewer, Kios E44",-7.535635,110.759802,2025-06-23 01:14:22,2025-07-03 01:14:22
LOK002694,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Kompleks Ruko Cemara Blok B No. 93,-7.559694,110.769360,2025-03-07 14:47:38,2025-03-21 14:47:38
LOK002695,Jawa Timur,Surabaya,Wonokromo,Darmo,60241,"Jl. Raden Saleh KM 5.2, RT 08/RW 02",-7.265512,112.725021,2026-01-06 03:08:50,2026-01-10 03:08:50
LOK002696,DI Yogyakarta,Yogyakarta,Umbulharjo,Tahunan,55164,Pasar Nusukan Los A-126,-7.832086,110.375492,2024-09-02 17:35:22,2024-09-07 17:35:22
LOK002697,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,"Sentra UMKM Nusukan, Kios D186",-7.535134,110.737614,2025-01-10 17:05:08,2025-01-10 17:05:08
LOK002698,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,"Jl. Kartini KM 4.6, RT 07/RW 10",-7.571422,110.787143,2025-08-28 06:46:19,2025-09-07 06:46:19
LOK002699,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Jl. Perintis Kemerdekaan KM 7.3, RT 05/RW 09",-7.581156,110.812083,2024-12-25 20:25:44,2025-01-02 20:25:44
LOK002700,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Pasar Tembalang Los G-96,-7.542756,110.825556,2024-09-09 01:49:41,2024-09-12 01:49:41
LOK002701,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Kompleks Ruko Niaga Kartasura Blok B No. 158,-7.536844,110.769955,2025-12-03 03:51:21,2026-01-20 03:51:21
LOK002702,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Ahmad Yani KM 10.4, RT 11/RW 09",-7.548603,110.757603,2025-11-19 11:28:39,2025-12-18 11:28:39
LOK002703,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Jl. Slamet Riyadi Kav. 44 Blok G,-7.516632,110.579906,2025-07-28 07:14:14,2025-09-06 07:14:14
LOK002704,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Jenderal Sudirman KM 10.0, RT 12/RW 04",-7.575023,110.766399,2024-03-02 05:30:35,2024-03-20 05:30:35
LOK002705,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Jl. Dr. Rajiman Kav. 19 Blok H,-7.526628,110.587418,2024-03-08 14:01:09,2024-05-02 14:01:09
LOK002706,Jawa Barat,Bandung,Coblong,Lebakgede,40135,Jl. Melati Kav. 68 Blok F,-6.891868,107.616045,2026-05-22 11:58:03,2026-06-02 11:58:03
LOK002707,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,Jl. Wijaya Kusuma No. 99 RT 12/RW 07,-7.625193,110.795081,2025-04-12 08:20:49,2025-05-14 08:20:49
LOK002708,Bali,Denpasar,Denpasar Selatan,Sesetan,80227,Jl. Pemuda Gang Mawar No. 163,-8.667879,115.206592,2024-10-03 19:52:09,2024-10-24 19:52:09
LOK002709,Jawa Timur,Madiun,Taman,Kejuron,63139,Jl. Ir. Soekarno Gang Mawar No. 27,-7.633117,111.518699,2025-08-05 05:38:41,2025-08-31 05:38:41
LOK002710,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,"Sentra UMKM Klewer, Kios A7",-7.549157,110.784076,2026-01-13 08:37:13,2026-01-18 08:37:13
LOK002711,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Jl. KH Hasyim Asy'ari Kav. 198 Blok A,-7.551765,110.576630,2024-08-18 09:00:29,2024-08-27 09:00:29
LOK002712,Jawa Barat,Bekasi,Bekasi Selatan,Kayuringin Jaya,17148,Jl. Kaliurang Gang Anggrek No. 77,-6.234813,106.995334,2024-03-14 14:01:24,2024-04-03 14:01:24
LOK002713,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Sentra UMKM Gede, Kios E165",-7.539191,110.772233,2024-06-15 18:29:07,2024-07-12 18:29:07
LOK002714,Jawa Timur,Surabaya,Wonokromo,Sawunggaling,60241,Jl. Kenanga Gang Kenanga No. 149,-7.294775,112.740868,2025-04-03 20:41:16,2025-05-20 20:41:16
LOK002715,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Pasar Gede Los D-44,-7.593373,110.824680,2024-11-20 16:42:08,2024-12-29 16:42:08
LOK002716,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Kompleks Ruko Niaga Kartasura Blok H No. 136,-7.786162,110.372990,2024-01-13 08:12:15,2024-03-03 08:12:15
LOK002717,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Kenanga No. 182 RT 09/RW 06,-7.567205,110.818350,2026-05-14 02:14:18,2026-06-01 02:14:18
LOK002718,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Kompleks Ruko Mutiara Blok C No. 167,-7.528984,110.805419,2024-12-24 01:20:42,2025-01-24 01:20:42
LOK002719,Jawa Timur,Malang,Lowokwaru,Tulusrejo,65141,Pasar Nusukan Los C-133,-7.931943,112.638937,2024-02-06 07:37:29,2024-03-25 07:37:29
LOK002720,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,"Jl. Tentara Pelajar KM 15.2, RT 11/RW 06",-7.572196,110.753903,2025-06-28 19:04:34,2025-07-12 19:04:34
LOK002721,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Melati No. 51 RT 14/RW 05,-7.590387,110.792417,2025-06-06 04:26:12,2025-08-02 04:26:12
LOK002722,Jawa Barat,Bekasi,Bekasi Selatan,Kayuringin Jaya,17148,Pasar Gede Los E-143,-6.236547,106.971060,2025-05-01 20:25:38,2025-06-11 20:25:38
LOK002723,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Jl. Kapten Mulyadi Kav. 184 Blok B,-7.520480,110.584395,2024-06-16 14:01:51,2024-08-03 14:01:51
LOK002724,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,"Jl. Cendana KM 11.6, RT 11/RW 12",-7.091226,110.406938,2025-12-05 22:10:57,2026-01-04 22:10:57
LOK002725,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Sentra UMKM Colomadu, Kios F228",-7.570540,110.799133,2024-06-10 23:06:58,2024-07-07 23:06:58
LOK002726,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Jl. Pemuda Kav. 31 Blok B,-7.515231,110.747211,2025-02-19 01:49:42,2025-04-04 01:49:42
LOK002727,Jawa Tengah,Banyumas,Purwokerto Timur,Arcawinangun,53116,Pasar Grogol Los E-181,-7.441779,109.257372,2025-10-09 17:19:09,2025-10-10 17:19:09
LOK002728,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Pasar Grogol Los G-238,-7.554204,110.801802,2025-11-07 08:04:42,2025-11-16 08:04:42
LOK002729,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Kompleks Ruko Pasar Modern Blok B No. 130,-7.559872,110.747398,2026-02-09 14:55:06,2026-02-25 14:55:06
LOK002730,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. Imam Bonjol No. 27 RT 04/RW 02,-7.573436,110.758774,2025-06-14 15:46:51,2025-07-03 15:46:51
LOK002731,Bali,Denpasar,Denpasar Selatan,Sanur,80227,Pasar Beringharjo Los B-179,-8.697689,115.222301,2025-10-17 10:26:48,2025-11-17 10:26:48
LOK002732,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Jl. Kapten Mulyadi Gang Kenanga No. 126,-7.540638,110.582991,2024-04-07 11:22:26,2024-04-17 11:22:26
LOK002733,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,"Sentra UMKM Tembalang, Kios E34",-7.699004,110.627096,2024-11-11 21:52:33,2024-11-25 21:52:33
LOK002734,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Kenanga Gang Arjuna No. 221,-7.720019,110.610048,2024-01-03 21:55:13,2024-02-18 21:55:13
LOK002735,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Cemara Kav. 195 Blok B,-7.579534,110.785604,2025-10-23 02:43:38,2025-12-02 02:43:38
